time,close,hashrate,difficulty,month,year,week_date,reward
2019-10-28,9222.23,91443656.42835,13691480038694.5,10,2019,2019-11-01,1800.0
2019-10-29,9432.86,94180744.3520091,13691480038694.5,10,2019,2019-11-01,1800.0
2019-10-30,9169.86,91293152.0970703,13691480038694.5,10,2019,2019-11-01,1800.0
2019-10-31,9157.52,89242170.1691829,13691480038694.5,10,2019,2019-11-01,1800.0
2019-11-01,9260.59,88631294.2352176,13691480038694.5,11,2019,2019-11-01,1800.0
2019-11-02,9311.99,93625343.2334221,13691480038694.5,11,2019,2019-11-08,1800.0
2019-11-03,9221.61,94340545.5003693,13691480038694.5,11,2019,2019-11-08,1800.0
2019-11-04,9421.54,89896187.8472186,13691480038694.5,11,2019,2019-11-08,1800.0
2019-11-05,9323.61,98819409.3307976,13691480038694.5,11,2019,2019-11-08,1800.0
2019-11-06,9347.27,90672851.6326168,13691480038694.5,11,2019,2019-11-08,1800.0
2019-11-07,9208.52,91399245.6759976,13669891710443.3,11,2019,2019-11-08,1800.0
2019-11-08,8772.31,83929269.3884638,12720005267390.5,11,2019,2019-11-08,1800.0
2019-11-09,8822.19,92677908.179033,12720005267390.5,11,2019,2019-11-15,1800.0
2019-11-10,9045.85,104578879.457102,12720005267390.5,11,2019,2019-11-15,1800.0
2019-11-11,8726.31,98694491.2113221,12720005267390.5,11,2019,2019-11-15,1800.0
2019-11-12,8815.14,85118350.9081256,12720005267390.5,11,2019,2019-11-15,1800.0
2019-11-13,8773.82,87730707.5103871,12720005267390.5,11,2019,2019-11-15,1800.0
2019-11-14,8640.42,108297075.086366,12720005267390.5,11,2019,2019-11-15,1800.0
2019-11-15,8468.57,100186011.945116,12720005267390.5,11,2019,2019-11-15,1800.0
2019-11-16,8498.94,93080645.0512098,12720005267390.5,11,2019,2019-11-22,1800.0
2019-11-17,8515.28,97336761.0003454,12720005267390.5,11,2019,2019-11-22,1800.0
2019-11-18,8190.16,89153749.5021685,12720005267390.5,11,2019,2019-11-22,1800.0
2019-11-19,8133.57,92807793.0715923,12720005267390.5,11,2019,2019-11-22,1800.0
2019-11-20,8093.6,90657921.5314172,12720005267390.5,11,2019,2019-11-22,1800.0
2019-11-21,7632.59,87754423.1776282,12795789637885.3,11,2019,2019-11-22,1800.0
2019-11-22,7292.2,86493474.0839243,12973235968799.8,11,2019,2019-11-22,1800.0
2019-11-23,7339.24,113177710.695653,12973235968799.8,11,2019,2019-11-29,1800.0
2019-11-24,6930.09,84584363.6186131,12973235968799.8,11,2019,2019-11-29,1800.0
2019-11-25,7138.23,81423998.6088204,12973235968799.8,11,2019,2019-11-29,1800.0
2019-11-26,7170.11,78729442.3995001,12973235968799.8,11,2019,2019-11-29,1800.0
2019-11-27,7531.5,89385614.9549132,12973235968799.8,11,2019,2019-11-29,1800.0
2019-11-28,7442.33,108075563.294313,12973235968799.8,11,2019,2019-11-29,1800.0
2019-11-29,7769.38,87613553.720807,12973235968799.8,11,2019,2019-11-29,1800.0
2019-11-30,7571.77,83818150.406286,12973235968799.8,11,2019,2019-12-06,1800.0
2019-12-01,7420.53,93308919.6413103,12973235968799.8,12,2019,2019-12-06,1800.0
2019-12-02,7320.94,94385604.8905077,12973235968799.8,12,2019,2019-12-06,1800.0
2019-12-03,7313.64,103049569.457986,12973235968799.8,12,2019,2019-12-06,1800.0
2019-12-04,7207.78,107880491.949211,12973235968799.8,12,2019,2019-12-06,1800.0
2019-12-05,7406.75,94309777.077793,12955951549096.0,12,2019,2019-12-06,1800.0
2019-12-06,7558.58,92427420.1095076,12876842089682.5,12,2019,2019-12-06,1800.0
2019-12-07,7514.86,99834311.8230161,12876842089682.5,12,2019,2019-12-13,1800.0
2019-12-08,7539.7,94650679.9158096,12876842089682.5,12,2019,2019-12-13,1800.0
2019-12-09,7350.62,94501051.9666227,12876842089682.5,12,2019,2019-12-13,1800.0
2019-12-10,7233.84,95070168.9842549,12876842089682.5,12,2019,2019-12-13,1800.0
2019-12-11,7212.01,84473464.7390427,12876842089682.5,12,2019,2019-12-13,1800.0
2019-12-12,7199.39,85375121.5184883,12876842089682.5,12,2019,2019-12-13,1800.0
2019-12-13,7261.72,97721105.5979162,12876842089682.5,12,2019,2019-12-13,1800.0
2019-12-14,7080.29,98337411.2165738,12876842089682.5,12,2019,2019-12-20,1800.0
2019-12-15,7132.39,80190860.840103,12876842089682.5,12,2019,2019-12-20,1800.0
2019-12-16,6897.33,102482283.981458,12876842089682.5,12,2019,2019-12-20,1800.0
2019-12-17,6635.84,90307520.4825393,12876842089682.5,12,2019,2019-12-20,1800.0
2019-12-18,7294.53,85579538.1272511,12876842089682.5,12,2019,2019-12-20,1800.0
2019-12-19,7159.26,102286399.275997,12892837609391.0,12,2019,2019-12-20,1800.0
2019-12-20,7203.41,100295958.174057,12948593420946.4,12,2019,2019-12-20,1800.0
2019-12-21,7159.47,113307244.075593,12948593420946.4,12,2019,2019-12-27,1800.0
2019-12-22,7517.58,108785086.343802,12948593420946.4,12,2019,2019-12-27,1800.0
2019-12-23,7326.6,91641997.6866282,12948593420946.4,12,2019,2019-12-27,1800.0
2019-12-24,7260.91,81049648.8658226,12948593420946.4,12,2019,2019-12-27,1800.0
2019-12-25,7202.72,82362930.3538612,12948593420946.4,12,2019,2019-12-27,1800.0
2019-12-26,7207.23,107915980.165049,12948593420946.4,12,2019,2019-12-27,1800.0
2019-12-27,7253.82,93481639.3424829,12948593420946.4,12,2019,2019-12-27,1800.0
2019-12-28,7316.23,97053783.5353271,12948593420946.4,12,2019,2020-01-03,1800.0
2019-12-29,7399.49,101897952.788977,12948593420946.4,12,2019,2020-01-03,1800.0
2019-12-30,7234.44,108164865.975615,12948593420946.4,12,2019,2020-01-03,1800.0
2019-12-31,7183.88,98435107.9709407,12948593420946.4,12,2019,2020-01-03,1800.0
2020-01-01,7189.94,112382825.815777,13031658000898.6,1,2020,2020-01-03,1800.0
2020-01-02,6965.72,97321512.3679073,13798783827516.4,1,2020,2020-01-03,1800.0
2020-01-03,7339.7,115510866.447528,13798783827516.4,1,2020,2020-01-03,1800.0
2020-01-04,7357.5,115893551.745285,13798783827516.4,1,2020,2020-01-10,1800.0
2020-01-05,7359.96,112677010.289275,13798783827516.4,1,2020,2020-01-10,1800.0
2020-01-06,7762.69,92867375.1428802,13798783827516.4,1,2020,2020-01-10,1800.0
2020-01-07,8160.36,120234545.80521,13798783827516.4,1,2020,2020-01-10,1800.0
2020-01-08,8045.15,98295682.5684271,13798783827516.4,1,2020,2020-01-10,1800.0
2020-01-09,7817.35,108785940.686764,13798783827516.4,1,2020,2020-01-10,1800.0
2020-01-10,8190.31,102306737.493859,13798783827516.4,1,2020,2020-01-10,1800.0
2020-01-11,8024.58,111583541.865446,13798783827516.4,1,2020,2020-01-17,1800.0
2020-01-12,8181.49,103706195.559589,13798783827516.4,1,2020,2020-01-17,1800.0
2020-01-13,8106.56,98356488.0550407,13798783827516.4,1,2020,2020-01-17,1800.0
2020-01-14,8820.95,99439388.9248117,13819009697340.7,1,2020,2020-01-17,1800.0
2020-01-15,8813.21,110496469.048307,14776367535688.6,1,2020,2020-01-17,1800.0
2020-01-16,8719.63,117264816.050456,14776367535688.6,1,2020,2020-01-17,1800.0
2020-01-17,8894.83,116880726.655179,14776367535688.6,1,2020,2020-01-17,1800.0
2020-01-18,8909.28,96767572.6805459,14776367535688.6,1,2020,2020-01-24,1800.0
2020-01-19,8702.59,110276951.131784,14776367535688.6,1,2020,2020-01-24,1800.0
2020-01-20,8634.03,112522207.374284,14776367535688.6,1,2020,2020-01-24,1800.0
2020-01-21,8724.84,113069569.578125,14776367535688.6,1,2020,2020-01-24,1800.0
2020-01-22,8667.26,115127128.581482,14776367535688.6,1,2020,2020-01-24,1800.0
2020-01-23,8394.28,116799040.43604,14776367535688.6,1,2020,2020-01-24,1800.0
2020-01-24,8431.78,112870762.084241,14776367535688.6,1,2020,2020-01-24,1800.0
2020-01-25,8345.88,120241706.540262,14776367535688.6,1,2020,2020-01-31,1800.0
2020-01-26,8602.37,106599126.749032,14776367535688.6,1,2020,2020-01-31,1800.0
2020-01-27,8898.94,96593228.943159,14776367535688.6,1,2020,2020-01-31,1800.0
2020-01-28,9391.97,109105205.863742,15203806713070.4,1,2020,2020-01-31,1800.0
2020-01-29,9286.18,123384024.378924,15466098935554.7,1,2020,2020-01-31,1800.0
2020-01-30,9501.38,120173329.065685,15466098935554.7,1,2020,2020-01-31,1800.0
2020-01-31,9342.23,111298272.286803,15466098935554.7,1,2020,2020-01-31,1800.0
2020-02-01,9384.45,116736864.924153,15466098935554.7,2,2020,2020-02-07,1800.0
2020-02-02,9334.25,110338966.81059,15466098935554.7,2,2020,2020-02-07,1800.0
2020-02-03,9288.96,113792861.070975,15466098935554.7,2,2020,2020-02-07,1800.0
2020-02-04,9171.98,101932281.921575,15466098935554.7,2,2020,2020-02-07,1800.0
2020-02-05,9611.42,122651008.890108,15466098935554.7,2,2020,2020-02-07,1800.0
2020-02-06,9755.84,104092246.032576,15466098935554.7,2,2020,2020-02-07,1800.0
2020-02-07,9808.36,107751389.369693,15466098935554.7,2,2020,2020-02-07,1800.0
2020-02-08,9898.25,106371019.276814,15466098935554.7,2,2020,2020-02-14,1800.0
2020-02-09,10157.78,117087555.193325,15466098935554.7,2,2020,2020-02-14,1800.0
2020-02-10,9858.03,93983852.9029574,15466098935554.7,2,2020,2020-02-14,1800.0
2020-02-11,10269.43,114443186.713447,15521134947902.3,2,2020,2020-02-14,1800.0
2020-02-12,10347.93,110226070.499639,15546745765529.4,2,2020,2020-02-14,1800.0
2020-02-13,10233.32,108973550.395231,15546745765529.4,2,2020,2020-02-14,1800.0
2020-02-14,10360.37,103863749.862113,15546745765529.4,2,2020,2020-02-14,1800.0
2020-02-15,9905.43,110946969.263807,15546745765529.4,2,2020,2020-02-21,1800.0
2020-02-16,9925.51,113171456.530997,15546745765529.4,2,2020,2020-02-21,1800.0
2020-02-17,9702.48,121021369.098654,15546745765529.4,2,2020,2020-02-21,1800.0
2020-02-18,10182.6,115660798.985167,15546745765529.4,2,2020,2020-02-21,1800.0
2020-02-19,9602.43,109345752.200259,15546745765529.4,2,2020,2020-02-21,1800.0
2020-02-20,9608.8,97668978.6535127,15546745765529.4,2,2020,2020-02-21,1800.0
2020-02-21,9697.86,119682676.950748,15546745765529.4,2,2020,2020-02-21,1800.0
2020-02-22,9671.46,114684259.469315,15546745765529.4,2,2020,2020-02-28,1800.0
2020-02-23,9977.39,111340584.339247,15546745765529.4,2,2020,2020-02-28,1800.0
2020-02-24,9664.21,110377328.080296,15546745765529.4,2,2020,2020-02-28,1800.0
2020-02-25,9316.18,114989955.611362,15509350562256.6,2,2020,2020-02-28,1800.0
2020-02-26,8793.5,106619859.775774,15486913440292.9,2,2020,2020-02-28,1800.0
2020-02-27,8821.5,119944480.508095,15486913440292.9,2,2020,2020-02-28,1800.0
2020-02-28,8719.29,122313197.841394,15486913440292.9,2,2020,2020-02-28,1800.0
2020-02-29,8545.45,106969719.154906,15486913440292.9,2,2020,2020-03-06,1800.0
2020-03-01,8549.38,137443832.892271,15486913440292.9,3,2020,2020-03-06,1800.0
2020-03-02,8919.74,114950215.294512,15486913440292.9,3,2020,2020-03-06,1800.0
2020-03-03,8765.68,117867047.31738,15486913440292.9,3,2020,2020-03-06,1800.0
2020-03-04,8773.78,128437234.342365,15486913440292.9,3,2020,2020-03-06,1800.0
2020-03-05,9074.82,125586320.274709,15486913440292.9,3,2020,2020-03-06,1800.0
2020-03-06,9160.39,118979617.142592,15486913440292.9,3,2020,2020-03-06,1800.0
2020-03-07,8903.72,124095132.948543,15486913440292.9,3,2020,2020-03-13,1800.0
2020-03-08,8057.67,121478008.96285,15486913440292.9,3,2020,2020-03-13,1800.0
2020-03-09,7944.4,121434942.90677,16076772598590.7,3,2020,2020-03-13,1800.0
2020-03-10,7894.66,108776661.595771,16552923967337.2,3,2020,2020-03-13,1800.0
2020-03-11,7945.36,98759473.9768177,16552923967337.2,3,2020,2020-03-13,1800.0
2020-03-12,4916.78,123956946.495254,16552923967337.2,3,2020,2020-03-13,1800.0
2020-03-13,5632.58,103397714.280062,16552923967337.2,3,2020,2020-03-13,1800.0
2020-03-14,5181.77,107562029.982569,16552923967337.2,3,2020,2020-03-20,1800.0
2020-03-15,5357.02,99926429.2754372,16552923967337.2,3,2020,2020-03-20,1800.0
2020-03-16,5045.0,97574043.2552983,16552923967337.2,3,2020,2020-03-20,1800.0
2020-03-17,5337.66,100659191.86385,16552923967337.2,3,2020,2020-03-20,1800.0
2020-03-18,5413.06,83563850.5728081,16552923967337.2,3,2020,2020-03-20,1800.0
2020-03-19,6184.88,90535480.3316529,16552923967337.2,3,2020,2020-03-20,1800.0
2020-03-20,6206.44,92807871.7549666,16552923967337.2,3,2020,2020-03-20,1800.0
2020-03-21,6195.43,102765149.335729,16552923967337.2,3,2020,2020-03-27,1800.0
2020-03-22,5828.15,104998917.571605,16552923967337.2,3,2020,2020-03-27,1800.0
2020-03-23,6503.53,94802605.0541267,16552923967337.2,3,2020,2020-03-27,1800.0
2020-03-24,6767.18,108784284.97037,16552923967337.2,3,2020,2020-03-27,1800.0
2020-03-25,6694.21,75434661.4599693,16552923967337.2,3,2020,2020-03-27,1800.0
2020-03-26,6757.95,112264004.670682,14143559041805.1,3,2020,2020-03-27,1800.0
2020-03-27,6382.8,106723078.405497,13912524048945.9,3,2020,2020-03-27,1800.0
2020-03-28,6252.49,92961048.570639,13912524048945.9,3,2020,2020-04-03,1800.0
2020-03-29,5882.2,104135834.0121,13912524048945.9,3,2020,2020-04-03,1800.0
2020-03-30,6403.31,101671911.359057,13912524048945.9,3,2020,2020-04-03,1800.0
2020-03-31,6423.61,110180025.856779,13912524048945.9,3,2020,2020-04-03,1800.0
2020-04-01,6663.63,105459373.006891,13912524048945.9,4,2020,2020-04-03,1800.0
2020-04-02,6804.42,105730685.084869,13912524048945.9,4,2020,2020-04-03,1800.0
2020-04-03,6743.68,93208612.5331889,13912524048945.9,4,2020,2020-04-03,1800.0
2020-04-04,6875.95,109321180.091308,13912524048945.9,4,2020,2020-04-10,1800.0
2020-04-05,6781.64,123368978.823834,13912524048945.9,4,2020,2020-04-10,1800.0
2020-04-06,7347.22,92144409.6551549,13912524048945.9,4,2020,2020-04-10,1800.0
2020-04-07,7201.57,116247181.773153,13912524048945.9,4,2020,2020-04-10,1800.0
2020-04-08,7367.37,102833475.019852,14397482597687.7,4,2020,2020-04-10,1800.0
2020-04-09,7294.55,114367930.940938,14715214060656.5,4,2020,2020-04-10,1800.0
2020-04-10,6876.49,119318729.146754,14715214060656.5,4,2020,2020-04-10,1800.0
2020-04-11,6887.6,117662904.472559,14715214060656.5,4,2020,2020-04-17,1800.0
2020-04-12,6913.76,112651795.887662,14715214060656.5,4,2020,2020-04-17,1800.0
2020-04-13,6859.43,125952261.728724,14715214060656.5,4,2020,2020-04-17,1800.0
2020-04-14,6879.44,122871101.805292,14715214060656.5,4,2020,2020-04-17,1800.0
2020-04-15,6629.54,124445669.978302,14715214060656.5,4,2020,2020-04-17,1800.0
2020-04-16,7114.55,111955362.398189,14715214060656.5,4,2020,2020-04-17,1800.0
2020-04-17,7037.12,92533863.4676681,14715214060656.5,4,2020,2020-04-17,1800.0
2020-04-18,7264.29,115182351.255795,14715214060656.5,4,2020,2020-04-24,1800.0
2020-04-19,7132.88,112779553.707965,14715214060656.5,4,2020,2020-04-24,1800.0
2020-04-20,6842.45,117656440.632779,14715214060656.5,4,2020,2020-04-24,1800.0
2020-04-21,6855.11,116944887.221935,15624843397592.7,4,2020,2020-04-24,1800.0
2020-04-22,7135.41,103286762.094521,15958652328578.4,4,2020,2020-04-24,1800.0
2020-04-23,7489.25,112017321.936187,15958652328578.4,4,2020,2020-04-24,1800.0
2020-04-24,7509.44,114858970.493296,15958652328578.4,4,2020,2020-04-24,1800.0
2020-04-25,7546.92,108060997.189382,15958652328578.4,4,2020,2020-05-01,1800.0
2020-04-26,7701.35,108354027.875963,15958652328578.4,4,2020,2020-05-01,1800.0
2020-04-27,7787.41,112785046.926188,15958652328578.4,4,2020,2020-05-01,1800.0
2020-04-28,7760.32,122035878.480214,15958652328578.4,4,2020,2020-05-01,1800.0
2020-04-29,8784.96,117023928.01789,15958652328578.4,4,2020,2020-05-01,1800.0
2020-04-30,8637.56,107926031.873775,15958652328578.4,4,2020,2020-05-01,1800.0
2020-05-01,8829.12,111950820.480978,15958652328578.4,5,2020,2020-05-01,1800.0
2020-05-02,8981.11,117070328.314685,15958652328578.4,5,2020,2020-05-08,1800.0
2020-05-03,8907.19,133295629.62972,15958652328578.4,5,2020,2020-05-08,1800.0
