,time,close,hashrate,difficulty
938,2020-05-21,9059.11,97992697.0032126,15138043247082.9
939,2020-05-22,9170.74,83588481.5965452,15138043247082.9
940,2020-05-23,9186.19,89778869.3377245,15138043247082.9
941,2020-05-24,8718.49,90859391.8879148,15138043247082.9
942,2020-05-25,8901.48,97904692.1355383,15138043247082.9
943,2020-05-26,8844.5,92842103.6559611,15138043247082.9
944,2020-05-27,9204.62,106384768.440864,15138043247082.9
945,2020-05-28,9579.71,100128676.372582,15138043247082.9
946,2020-05-29,9424.62,95712128.2903599,15138043247082.9
947,2020-05-30,9699.78,121923358.305585,15138043247082.9
948,2020-05-31,9450.47,114330812.081203,15138043247082.9
949,2020-06-01,10211.23,104189530.692203,15138043247082.9
950,2020-06-02,9523.75,97487639.0873732,15138043247082.9
951,2020-06-03,9666.06,104327821.360995,15138043247082.9
952,2020-06-04,9794.55,108405709.889195,14477089134396.9
953,2020-06-05,9622.02,122768676.10293,13732352106018.3
954,2020-06-06,9671.46,133434276.826872,13732352106018.3
955,2020-06-07,9750.7,109484004.234408,13732352106018.3
956,2020-06-08,9782.58,110638616.216265,13732352106018.3
957,2020-06-09,9779.7,109371266.547804,13732352106018.3
958,2020-06-10,9891.84,112661461.807019,13732352106018.3
959,2020-06-11,9268.13,126273467.151729,13732352106018.3
960,2020-06-12,9464.23,113518760.080147,13732352106018.3
961,2020-06-13,9474.65,108400085.4714,13732352106018.3
962,2020-06-14,9333.7,116325936.717745,13732352106018.3
963,2020-06-15,9429.65,94136031.9373369,13732352106018.3
964,2020-06-16,9526.7,108335155.918408,14265974077877.7
965,2020-06-17,9459.13,108720804.38471,15784744305477.4
966,2020-06-18,9380.67,101051756.151758,15784744305477.4
967,2020-06-19,9301.83,115505056.038924,15784744305477.4
968,2020-06-20,9359.18,108741872.615713,15784744305477.4
969,2020-06-21,9292.81,116044779.099803,15784744305477.4
970,2020-06-22,9691.61,112407136.609182,15784744305477.4
971,2020-06-23,9624.3,123910741.791364,15784744305477.4
972,2020-06-24,9292.94,109182095.232167,15784744305477.4
973,2020-06-25,9241.32,111747742.149699,15784744305477.4
974,2020-06-26,9158.07,130752867.213428,15784744305477.4
975,2020-06-27,9007.14,109411115.53518,15784744305477.4
976,2020-06-28,9120.39,117736623.944828,15784744305477.4
977,2020-06-29,9187.07,114717677.106412,15784744305477.4
978,2020-06-30,9136.47,116853815.605979,15784618886622.8
979,2020-07-01,9238.89,127523681.814665,15784217546288.2
980,2020-07-02,9092.8,130216943.190477,15784217546288.2
981,2020-07-03,9066.46,128401266.20434,15784217546288.2
982,2020-07-04,9142.2,124633616.707098,15784217546288.2
983,2020-07-05,9081.44,128461342.593338,15784217546288.2
984,2020-07-06,9347.05,121441082.046614,15784217546288.2
985,2020-07-07,9257.32,126430264.761474,15784217546288.2
986,2020-07-08,9439.2,118812271.850476,15784217546288.2
987,2020-07-09,9238.95,132217500.22906,15784217546288.2
988,2020-07-10,9288.57,126054128.516091,15784217546288.2
989,2020-07-11,9237.13,122388019.776021,15784217546288.2
990,2020-07-12,9300.95,124886509.62928,15784217546288.2
991,2020-07-13,9237.89,120843386.76509,16570395220715.8
992,2020-07-14,9256.07,124614472.546588,17345948872516.1
993,2020-07-15,9193.22,119755699.866237,17345948872516.1
994,2020-07-16,9133.23,117107439.44609,17345948872516.1
995,2020-07-17,9156.79,102244324.188156,17345948872516.1
996,2020-07-18,9177.22,113562136.919167,17345948872516.1
997,2020-07-19,9216.02,115748650.177725,17345948872516.1
998,2020-07-20,9164.42,122244695.181447,17345948872516.1
999,2020-07-21,9392.83,108837699.637926,17345948872516.1
1000,2020-07-22,9537.24,125301865.22415,17345948872516.1
1001,2020-07-23,9615.21,116590214.016838,17345948872516.1
1002,2020-07-24,9550.23,140057871.176472,17345948872516.1
1003,2020-07-25,9708.41,121938800.648919,17345948872516.1
1004,2020-07-26,9942.01,137713335.657222,17345948872516.1
1005,2020-07-27,11042.94,129471926.706265,17309155182109.2
1006,2020-07-28,10933.26,123810888.485002,16847561611550.3
1007,2020-07-29,11112.04,127381679.230051,16847561611550.3
1008,2020-07-30,11113.66,115698199.44419,16847561611550.3
1009,2020-07-31,11352.72,129019781.966978,16847561611550.3
1010,2020-08-01,11812.42,116629011.767258,16847561611550.3
1011,2020-08-02,11063.5,117988349.03101,16847561611550.3
1012,2020-08-03,11234.73,136241985.152107,16847561611550.3
1013,2020-08-04,11194.18,121600211.975975,16847561611550.3
1014,2020-08-05,11752.05,109033220.075883,16847561611550.3
1015,2020-08-06,11771.27,131674347.267343,16847561611550.3
1016,2020-08-07,11603.82,127195160.1474,16847561611550.3
1017,2020-08-08,11770.77,119930428.173693,16847561611550.3
1018,2020-08-09,11686.34,133823619.514829,16847561611550.3
1019,2020-08-10,11897.41,115178600.108067,16871707187018.0
1020,2020-08-11,11389.01,130876188.786604,16947802333946.6
1021,2020-08-12,11570.19,131566946.923648,16947802333946.6
1022,2020-08-13,11790.68,124601393.903841,16947802333946.6
1023,2020-08-14,11774.52,140462924.564307,16947802333946.6
1024,2020-08-15,11860.91,133953361.728696,16947802333946.6
1025,2020-08-16,11917.97,129324964.951987,16947802333946.6
1026,2020-08-17,12301.19,107049573.493267,16947802333946.6
1027,2020-08-18,11956.69,117306995.746239,16947802333946.6
1028,2020-08-19,11760.37,117105843.118302,16947802333946.6
1029,2020-08-20,11863.43,127666677.520945,16947802333946.6
1030,2020-08-21,11527.35,134077692.289542,16947802333946.6
1031,2020-08-22,11670.42,115192008.429031,16947802333946.6
1032,2020-08-23,11651.52,132164157.162483,16947802333946.6
1033,2020-08-24,11756.4,131835062.118917,17340945336075.4
1034,2020-08-25,11330.56,112154365.643774,17557993035167.3
1035,2020-08-26,11466.89,125893343.921276,17557993035167.3
1036,2020-08-27,11331.02,112414794.578625,17557993035167.3
1037,2020-08-28,11535.21,145171092.543928,17557993035167.3
1038,2020-08-29,11480.48,127782403.719309,17557993035167.3
1039,2020-08-30,11716.54,110406297.08291,17557993035167.3
1040,2020-08-31,11657.81,130555276.529907,17557993035167.3
1041,2020-09-01,11926.69,137021363.316005,17557993035167.3
1042,2020-09-02,11397.9,125863977.2092,17557993035167.3
1043,2020-09-03,10174.62,115068172.892834,17557993035167.3
1044,2020-09-04,10467.33,118094086.416708,17557993035167.3
1045,2020-09-05,10167.97,123720214.94037,17557993035167.3
1046,2020-09-06,10260.37,133951335.485694,17557993035167.3
1047,2020-09-07,10379.08,151623204.327115,17445332713343.6
1048,2020-09-08,10128.54,134004648.225408,17345997805929.1
1049,2020-09-09,10228.85,128846894.622928,17345997805929.1
1050,2020-09-10,10345.68,136702945.781932,17345997805929.1
1051,2020-09-11,10398.5,120203125.403476,17345997805929.1
1052,2020-09-12,10448.0,147477344.904233,17345997805929.1
1053,2020-09-13,10332.36,140875696.41856,17345997805929.1
1054,2020-09-14,10678.31,151494147.411885,17345997805929.1
1055,2020-09-15,10786.7,134898442.330877,17345997805929.1
1056,2020-09-16,10957.1,135201639.980612,17345997805929.1
1057,2020-09-17,10945.14,153627160.399053,17345997805929.1
1058,2020-09-18,10937.89,144751986.2102,17345997805929.1
1059,2020-09-19,11083.61,129278957.513361,17345997805929.1
1060,2020-09-20,10921.85,137239137.49871,19148290888758.9
1061,2020-09-21,10418.14,141668596.587168,19314656404097.0
1062,2020-09-22,10534.73,123175507.817428,19314656404097.0
1063,2020-09-23,10238.09,137004629.927489,19314656404097.0
1064,2020-09-24,10742.98,133371058.293601,19314656404097.0
1065,2020-09-25,10694.12,162395009.904151,19314656404097.0
1066,2020-09-26,10734.23,144372093.917794,19314656404097.0
1067,2020-09-27,10781.47,147325239.11732,19314656404097.0
1068,2020-09-28,10699.0,126429936.553728,19314656404097.0
1069,2020-09-29,10841.29,135710281.409595,19314656404097.0
1070,2020-09-30,10779.42,149940548.379761,19314656404097.0
1071,2020-10-01,10622.79,118997569.139739,19314656404097.0
1072,2020-10-02,10576.64,132191923.493531,19314656404097.0
1073,2020-10-03,10552.04,146556417.623945,19314656404097.0
1074,2020-10-04,10675.52,151827559.735041,19300708897945.3
1075,2020-10-05,10795.11,137159265.382208,19298087186262.6
1076,2020-10-06,10603.9,124208548.603724,19298087186262.6
1077,2020-10-07,10672.67,147141227.30402,19298087186262.6
1078,2020-10-08,10929.4,155164172.78432,19298087186262.6
1079,2020-10-09,11058.78,135939701.302664,19298087186262.6
1080,2020-10-10,11301.57,137071225.462416,19298087186262.6
1081,2020-10-11,11375.51,133997450.706676,19298087186262.6
1082,2020-10-12,11539.76,147522382.768781,19298087186262.6
1083,2020-10-13,11427.29,159150571.984016,19298087186262.6
1084,2020-10-14,11429.3,147378819.885773,19298087186262.6
1085,2020-10-15,11508.31,147932582.143107,19298087186262.6
1086,2020-10-16,11326.25,150676243.485824,19298087186262.6
1087,2020-10-17,11367.65,152536373.373914,19529685517635.5
1088,2020-10-18,11513.33,123329197.546717,19997335994446.1
1089,2020-10-19,11756.88,124604838.001257,19997335994446.1
1090,2020-10-20,11921.78,142826894.208386,19997335994446.1
1091,2020-10-21,12813.11,133820562.230618,19997335994446.1
1092,2020-10-22,12990.25,135616153.975278,19997335994446.1
1093,2020-10-23,12937.2,129458735.184123,19997335994446.1
1094,2020-10-24,13126.13,151226967.660464,19997335994446.1
1095,2020-10-25,13041.21,116523553.554061,19997335994446.1
1096,2020-10-26,13069.43,109452276.282328,19997335994446.1
1097,2020-10-27,13646.02,97644048.2374964,19997335994446.1
1098,2020-10-28,13285.97,100107166.477003,19997335994446.1
1099,2020-10-29,13462.18,106493994.380387,19997335994446.1
1100,2020-10-30,13565.95,111689102.026974,19997335994446.1
1101,2020-10-31,13803.41,113018366.656087,19997335994446.1
1102,2020-11-01,13761.72,124626709.754791,19997335994446.1
1103,2020-11-02,13571.24,94512689.7720418,19997335994446.1
1104,2020-11-03,14023.78,123512789.700312,17865273539019.3
1105,2020-11-04,14157.73,133719917.539109,16787779609932.7
1106,2020-11-05,15599.92,125050875.507579,16787779609932.7
1107,2020-11-06,15590.62,131465850.037326,16787779609932.7
1108,2020-11-07,14838.16,122996280.529657,16787779609932.7
1109,2020-11-08,15488.25,117363172.293238,16787779609932.7
1110,2020-11-09,15335.03,153944597.923758,16787779609932.7
1111,2020-11-10,15313.73,122827255.991167,16787779609932.7
1112,2020-11-11,15707.08,123078565.689387,16787779609932.7
1113,2020-11-12,16306.53,133710885.690944,16787779609932.7
1114,2020-11-13,16332.85,116059079.091167,16787779609932.7
1115,2020-11-14,16075.95,120261163.514123,16787779609932.7
1116,2020-11-15,15964.7,125701635.66254,16787779609932.7
1117,2020-11-16,16721.46,138269308.266567,17040598812944.8
1118,2020-11-17,17681.54,138880472.94452,17596801059571.4
1119,2020-11-18,17786.27,147839540.437486,17596801059571.4
1120,2020-11-19,17824.64,122470303.583478,17596801059571.4
1121,2020-11-20,18672.78,149283515.747075,17596801059571.4
1122,2020-11-21,18704.06,148286728.069291,17596801059571.4
1123,2020-11-22,18430.59,152675060.617924,17596801059571.4
1124,2020-11-23,18385.74,129230450.54168,17596801059571.4
1125,2020-11-24,19157.16,118259857.709971,17596801059571.4
1126,2020-11-25,18725.76,135492759.106669,17596801059571.4
1127,2020-11-26,17175.86,132051350.579241,17596801059571.4
1128,2020-11-27,17155.0,137731500.011397,17596801059571.4
1129,2020-11-28,17739.9,135453399.575448,17596801059571.4
1130,2020-11-29,18199.23,135455041.370995,18158528379021.4
1131,2020-11-30,19686.87,106744903.730206,19157154724710.1
1132,2020-12-01,18792.03,145832294.23186,19157154724710.1
1133,2020-12-02,19226.19,131246360.56732,19157154724710.1
1134,2020-12-03,19448.44,148845920.080462,19157154724710.1
1135,2020-12-04,18665.0,136252489.553084,19157154724710.1
1136,2020-12-05,19156.84,137229819.368864,19157154724710.1
1137,2020-12-06,19378.94,129879829.503767,19157154724710.1
1138,2020-12-07,19181.41,141929931.244405,19157154724710.1
1139,2020-12-08,18323.52,137731015.754586,19157154724710.1
1140,2020-12-09,18549.92,132766047.937184,19157154724710.1
1141,2020-12-10,18250.47,124191616.924921,19157154724710.1
1142,2020-12-11,18034.86,132051021.692124,19157154724710.1
1143,2020-12-12,18814.98,129573784.294554,19157154724710.1
1144,2020-12-13,19169.05,150739053.708621,19144667899932.9
1145,2020-12-14,19274.69,134421060.338004,18670168558399.6
1146,2020-12-15,19441.96,130266223.041344,18670168558399.6
1147,2020-12-16,21352.13,133288021.613468,18670168558399.6
1148,2020-12-17,22822.17,121567122.398753,18670168558399.6
1149,2020-12-18,23135.57,146653978.822304,18670168558399.6
1150,2020-12-19,23844.72,148003560.331923,18670168558399.6
1151,2020-12-20,23467.06,140904415.273067,18670168558399.6
1152,2020-12-21,22727.13,126187206.30896,18670168558399.6
1153,2020-12-22,23823.32,132082061.019348,18670168558399.6
1154,2020-12-23,23239.5,146014564.832398,18670168558399.6
1155,2020-12-24,23724.2,117032358.648192,18670168558399.6
1156,2020-12-25,24707.98,136008186.001496,18670168558399.6
1157,2020-12-26,26445.7,128678888.71035,18670168558399.6
1158,2020-12-27,26249.27,137488787.721032,18670168558399.6
1159,2020-12-28,27039.45,147717816.427482,18600034145237.6
1160,2020-12-29,27360.78,140478190.048268,18599593048299.5
1161,2020-12-30,28889.61,159036418.14669,18599593048299.5
1162,2020-12-31,28972.4,155538636.801704,18599593048299.5
1163,2021-01-01,29388.94,137373667.171879,18599593048299.5
1164,2021-01-02,32203.64,139604774.145181,18599593048299.5
1165,2021-01-03,33063.48,148896964.17315,18599593048299.5
1166,2021-01-04,32030.55,159433735.326268,18599593048299.5
1167,2021-01-05,34038.29,145480492.200318,18599593048299.5
1168,2021-01-06,36849.86,165943126.308318,18599593048299.5
1169,2021-01-07,39479.41,154599911.056023,18599593048299.5
1170,2021-01-08,40636.24,139558882.958015,18599593048299.5
1171,2021-01-09,40236.66,135740867.829055,19365166707094.9
1172,2021-01-10,38202.08,163023206.213822,20607418304385.6
1173,2021-01-11,35496.03,158899729.105937,20607418304385.6
1174,2021-01-12,34058.4,152161293.801981,20607418304385.6
1175,2021-01-13,37380.85,156075398.090874,20607418304385.6
1176,2021-01-14,39155.58,150610093.359595,20607418304385.6
1177,2021-01-15,36790.17,162947839.77547,20607418304385.6
1178,2021-01-16,36025.26,152326897.870614,20607418304385.6
1179,2021-01-17,35839.51,137960899.021625,20607418304385.6
1180,2021-01-18,36623.04,148425846.636333,20607418304385.6
1181,2021-01-19,35932.79,153253758.751253,20607418304385.6
1182,2021-01-20,35501.38,147331236.018809,20607418304385.6
1183,2021-01-21,30840.3,135865969.755085,20607418304385.6
1184,2021-01-22,33008.02,151725844.567345,20607418304385.6
1185,2021-01-23,32107.29,162699189.339284,20736254808568.4
1186,2021-01-24,32283.66,143287605.277948,20823531150111.5
1187,2021-01-25,32275.27,145224554.670961,20823531150111.5
1188,2021-01-26,32516.52,168253849.478708,20823531150111.5
1189,2021-01-27,30423.05,146373664.574098,20823531150111.5
1190,2021-01-28,33443.87,154819795.156434,20823531150111.5
1191,2021-01-29,34252.08,156871309.654217,20823531150111.5
1192,2021-01-30,34317.82,142434786.858136,20823531150111.5
1193,2021-01-31,33143.22,149173652.471058,20823531150111.5
1194,2021-02-01,33535.94,128856710.695621,20823531150111.5
1195,2021-02-02,35524.43,157998286.422739,20823531150111.5
1196,2021-02-03,37677.34,154522511.668228,20823531150111.5
1197,2021-02-04,36983.42,167960612.520376,20823531150111.5
1198,2021-02-05,38310.24,178526344.433187,20823531150111.5
1199,2021-02-06,39267.01,169264948.4051,21384451039675.4
1200,2021-02-07,38868.82,166003217.825493,21434395961348.9
1201,2021-02-08,46437.41,175172136.054281,21434395961348.9
1202,2021-02-09,46509.57,151829549.503114,21434395961348.9
1203,2021-02-10,44854.95,157561038.137814,21434395961348.9
1204,2021-02-11,48006.18,138302901.304301,21434395961348.9
1205,2021-02-12,47435.54,151423354.088805,21434395961348.9
1206,2021-02-13,47222.32,167526358.71856,21434395961348.9
1207,2021-02-14,48652.87,163714742.871919,21434395961348.9
1208,2021-02-15,47936.51,166939647.882667,21434395961348.9
1209,2021-02-16,49184.63,129869316.745286,21434395961348.9
1210,2021-02-17,52154.91,147435519.310537,21434395961348.9
1211,2021-02-18,51591.61,147589490.09486,21434395961348.9
1212,2021-02-19,55933.47,164643584.365526,21455226865438.3
1213,2021-02-20,55900.84,157008925.526777,21724134900047.3
1214,2021-02-21,57469.95,156887652.68425,21724134900047.3
1215,2021-02-22,54121.17,149202118.292689,21724134900047.3
1216,2021-02-23,48898.7,137137197.908815,21724134900047.3
1217,2021-02-24,49738.17,172043961.008263,21724134900047.3
1218,2021-02-25,47082.87,168209981.554221,21724134900047.3
1219,2021-02-26,46324.5,150894914.536149,21724134900047.3
1220,2021-02-27,46191.39,169608870.318778,21724134900047.3
1221,2021-02-28,45261.03,142167376.092633,21724134900047.3
1222,2021-03-01,49635.07,142388874.045235,21724134900047.3
1223,2021-03-02,48501.21,155858645.633382,21724134900047.3
1224,2021-03-03,50392.55,163390179.503055,21724134900047.3
1225,2021-03-04,48363.74,138868686.441563,21724134900047.3
1226,2021-03-05,48775.37,161704257.076713,21724134900047.3
1227,2021-03-06,48892.8,162497758.769467,21473685655440.1
1228,2021-03-07,50964.18,156730413.296509,21448277761059.7
1229,2021-03-08,52405.02,164845354.199427,21448277761059.7
1230,2021-03-09,54928.7,150609058.72757,21448277761059.7
1231,2021-03-10,55893.31,160735058.862932,21448277761059.7
1232,2021-03-11,57809.41,144155320.579182,21448277761059.7
1233,2021-03-12,57256.22,164241520.136795,21448277761059.7
1234,2021-03-13,61179.79,153216249.514818,21448277761059.7
1235,2021-03-14,58998.89,167677887.147939,21448277761059.7
1236,2021-03-15,55665.01,158233100.914624,21448277761059.7
1237,2021-03-16,56925.01,160125298.644799,21448277761059.7
1238,2021-03-17,58909.0,145214303.570787,21448277761059.7
1239,2021-03-18,57643.32,164353605.274775,21448277761059.7
1240,2021-03-19,58060.21,158225262.662361,21524403218194.0
1241,2021-03-20,58101.34,166846815.72598,21865558044610.5
1242,2021-03-21,57374.95,171247003.483574,21865558044610.5
1243,2021-03-22,54095.36,165959148.76779,21865558044610.5
1244,2021-03-23,54355.45,174614152.764174,21865558044610.5
1245,2021-03-24,52303.02,168424751.333427,21865558044610.5
1246,2021-03-25,51336.09,169013504.560307,21865558044610.5
1247,2021-03-26,55055.43,149430131.606649,21865558044610.5
1248,2021-03-27,55863.73,173186191.86295,21865558044610.5
1249,2021-03-28,55781.01,174106746.459236,21865558044610.5
1250,2021-03-29,57626.1,164390408.637533,21865558044610.5
1251,2021-03-30,58781.54,157977878.847371,21865558044610.5
1252,2021-03-31,58793.8,171097806.094262,21865558044610.5
1253,2021-04-01,58730.82,157355713.411485,21865558044610.5
1254,2021-04-02,58987.8,160855024.036115,23064760716651.4
1255,2021-04-03,57074.97,151656309.50046,23137439666472.1
1256,2021-04-04,58219.43,168974602.975048,23137439666472.1
1257,2021-04-05,59119.56,178571649.089395,23137439666472.1
1258,2021-04-06,58010.35,165680243.617725,23137439666472.1
1259,2021-04-07,55951.98,180763159.037145,23137439666472.1
1260,2021-04-08,58084.46,158752909.271977,23137439666472.1
1261,2021-04-09,58106.85,175421516.819982,23137439666472.1
1262,2021-04-10,59784.8,180927713.574275,23137439666472.1
1263,2021-04-11,59980.45,167308952.671771,23137439666472.1
1264,2021-04-12,59845.76,166759296.086837,23137439666472.1
1265,2021-04-13,63558.48,163880831.368123,23137439666472.1
1266,2021-04-14,62964.27,156880683.017517,23137439666472.1
1267,2021-04-15,63233.03,199064807.727985,23217560568175.2
1268,2021-04-16,61416.41,120462116.646172,23581981443663.8
1269,2021-04-17,60056.07,109966288.474285,23581981443663.8
1270,2021-04-18,56246.82,146563673.015012,23581981443663.8
1271,2021-04-19,55680.11,121069947.46971,23581981443663.8
1272,2021-04-20,56496.06,150095655.2886,23581981443663.8
1273,2021-04-21,53803.25,120088496.787346,23581981443663.8
1274,2021-04-22,51717.61,171702364.393693,23581981443663.8
1275,2021-04-23,51178.03,157171049.148898,23581981443663.8
1276,2021-04-24,50115.99,170356166.36134,23581981443663.8
1277,2021-04-25,49120.97,168647789.228679,23581981443663.8
1278,2021-04-26,54062.29,134191675.544583,23581981443663.8
1279,2021-04-27,55073.48,168059467.492392,23581981443663.8
1280,2021-04-28,54877.94,169892828.96101,23581981443663.8
1281,2021-04-29,53581.58,142102484.005951,23581981443663.8
1282,2021-04-30,57757.97,172859800.730791,23581981443663.8
1283,2021-05-01,57843.16,161149664.886615,23004465874892.7
1284,2021-05-02,56623.51,193120622.70463,20608845737768.2
1285,2021-05-03,57195.07,181377576.522949,20608845737768.2
1286,2021-05-04,53244.07,185383241.661596,20608845737768.2
1287,2021-05-05,57506.88,161475257.311936,20608845737768.2
1288,2021-05-06,56441.94,174003650.366899,20608845737768.2
1289,2021-05-07,57374.33,176859017.729148,20608845737768.2
1290,2021-05-08,58943.13,175722091.470992,20608845737768.2
1291,2021-05-09,58294.18,193207977.365367,20608845737768.2
1292,2021-05-10,55870.01,184802741.038224,20608845737768.2
1293,2021-05-11,56747.52,176778459.201551,20608845737768.2
1294,2021-05-12,49504.08,175872608.762241,20608845737768.2
1295,2021-05-13,49700.6,188039107.938533,23227330060562.8
1296,2021-05-14,49887.96,173036154.461774,25046487590083.3
1297,2021-05-15,46775.29,152846467.665698,25046487590083.3
1298,2021-05-16,46490.71,163408361.708266,25046487590083.3
1299,2021-05-17,43552.14,154093340.449659,25046487590083.3
1300,2021-05-18,42886.02,125875359.464207,25046487590083.3
1301,2021-05-19,36771.87,161612309.358182,25046487590083.3
1302,2021-05-20,40597.4,139455022.000579,25046487590083.3
1303,2021-05-21,37350.39,139134370.971456,25046487590083.3
1304,2021-05-22,37491.5,144881447.809314,25046487590083.3
1305,2021-05-23,34716.84,149822528.407567,25046487590083.3
1306,2021-05-24,38837.76,157862533.868099,25046487590083.3
1307,2021-05-25,38387.36,153547467.002614,25046487590083.3
1308,2021-05-26,39295.08,154177497.833206,25046487590083.3
1309,2021-05-27,38538.84,149709257.476401,25046487590083.3
1310,2021-05-28,35680.92,149497859.111886,25046487590083.3
1311,2021-05-29,34611.58,144283273.860742,25046487590083.3
1312,2021-05-30,35662.59,152415992.63691,21214345448186.2
1313,2021-05-31,37290.83,152948831.664586,21047730572451.6
1314,2021-06-01,36683.51,148430297.172387,21047730572451.6
1315,2021-06-02,37576.98,175996588.671642,21047730572451.6
1316,2021-06-03,39229.66,155954813.500101,21047730572451.6
1317,2021-06-04,36861.5,136385285.321304,21047730572451.6
1318,2021-06-05,35538.4,136700992.000289,21047730572451.6
1319,2021-06-06,35798.57,156766074.127293,21047730572451.6
1320,2021-06-07,33582.86,139378016.553464,21047730572451.6
1321,2021-06-08,33409.38,155487745.399291,21047730572451.6
1322,2021-06-09,37391.58,131728268.260968,21047730572451.6
1323,2021-06-10,36680.78,123131153.138056,21047730572451.6
1324,2021-06-11,37339.98,109672072.047789,21047730572451.6
1325,2021-06-12,35541.78,138646008.789479,21047730572451.6
1326,2021-06-13,39017.37,137059266.390093,20836567779802.2
1327,2021-06-14,40526.63,135220442.110055,19932791027262.7
1328,2021-06-15,40161.86,129613457.310372,19932791027262.7
1329,2021-06-16,38345.41,121227815.135007,19932791027262.7
1330,2021-06-17,38082.3,128876086.026074,19932791027262.7
1331,2021-06-18,35830.29,129488254.280589,19932791027262.7
1332,2021-06-19,35515.38,102865943.328658,19932791027262.7
1333,2021-06-20,35602.26,107062255.601476,19932791027262.7
1334,2021-06-21,31652.62,105536855.771774,19932791027262.7
1335,2021-06-22,32537.58,95066648.1863663,19932791027262.7
1336,2021-06-23,33678.64,101140865.473561,19932791027262.7
1337,2021-06-24,34649.84,104323760.036674,19932791027262.7
1338,2021-06-25,31593.86,112607577.451253,19932791027262.7
1339,2021-06-26,32307.35,87599594.5565036,19932791027262.7
1340,2021-06-27,34713.81,62034362.7635033,19932791027262.7
1341,2021-06-28,34487.11,87110589.7577639,19932791027262.7
1342,2021-06-29,35901.41,88855405.441732,19932791027262.7
1343,2021-06-30,35056.39,91491372.41387,19932791027262.7
1344,2021-07-01,33543.11,96928922.8563659,19932791027262.7
1345,2021-07-02,33804.54,89312644.5197984,19932791027262.7
1346,2021-07-03,34682.84,98844086.0325738,15634861856766.1
1347,2021-07-04,35287.97,83130581.9608194,14363025673660.0
1348,2021-07-05,33702.79,93748599.7347723,14363025673660.0
1349,2021-07-06,34237.66,100942453.795877,14363025673660.0
1350,2021-07-07,33880.79,88093741.4069354,14363025673660.0
1351,2021-07-08,32874.01,100892946.235549,14363025673660.0
1352,2021-07-09,33804.2,93491738.2102302,14363025673660.0
1353,2021-07-10,33515.13,115451692.396908,14363025673660.0
1354,2021-07-11,34249.3,94826905.2643244,14363025673660.0
1355,2021-07-12,33088.51,89800634.6003476,14363025673660.0
1356,2021-07-13,32737.47,98824943.0152725,14363025673660.0
1357,2021-07-14,32820.5,121450060.184018,14363025673660.0
1358,2021-07-15,31867.46,92008927.2167283,14363025673660.0
1359,2021-07-16,31401.76,107904395.307241,14363025673660.0
1360,2021-07-17,31546.64,102935576.453194,14348541098817.0
1361,2021-07-18,31806.3,97464436.3468652,13672594272814.1
1362,2021-07-19,30847.55,115281579.655385,13672594272814.1
1363,2021-07-20,29795.55,84936404.3133133,13672594272814.1
1364,2021-07-21,32139.48,100620677.254436,13672594272814.1
1365,2021-07-22,32299.47,105400520.493216,13672594272814.1
1366,2021-07-23,33637.92,91224431.8150063,13672594272814.1
1367,2021-07-24,34282.56,104094074.168916,13672594272814.1
1368,2021-07-25,35369.93,103962967.241908,13672594272814.1
1369,2021-07-26,37269.52,101445530.402301,13672594272814.1
1370,2021-07-27,39496.69,116914005.393098,13672594272814.1
1371,2021-07-28,40030.01,106532565.727824,13672594272814.1
1372,2021-07-29,40030.52,109353179.697144,13672594272814.1
1373,2021-07-30,42231.83,114251794.86104,13672594272814.1
1374,2021-07-31,41474.72,113154072.589501,14319158983942.9
1375,2021-08-01,39870.76,112030288.252307,14496442856349.1
1376,2021-08-02,39158.53,103824416.800447,14496442856349.1
1377,2021-08-03,38189.3,122019197.191302,14496442856349.1
1378,2021-08-04,39738.56,98040847.4777222,14496442856349.1
1379,2021-08-05,40888.18,116019758.438009,14496442856349.1
1380,2021-08-06,42852.18,115384732.986895,14496442856349.1
1381,2021-08-07,44617.96,120153107.616625,14496442856349.1
1382,2021-08-08,43827.75,113321289.500201,14496442856349.1
1383,2021-08-09,46292.61,111215888.807216,14496442856349.1
1384,2021-08-10,45601.03,120920936.82273,14496442856349.1
1385,2021-08-11,45556.69,105844174.103693,14496442856349.1
1386,2021-08-12,44425.52,108536755.452867,14496442856349.1
1387,2021-08-13,47832.93,108723488.63559,15324761487407.1
1388,2021-08-14,47102.03,129161437.725252,15556093717702.6
1389,2021-08-15,47015.94,141642312.92088,15556093717702.6
1390,2021-08-16,45927.4,123951419.268204,15556093717702.6
1391,2021-08-17,44684.43,134179809.680299,15556093717702.6
1392,2021-08-18,44714.54,104589087.105522,15556093717702.6
1393,2021-08-19,46761.49,119600517.216011,15556093717702.6
1394,2021-08-20,49336.45,124012155.651751,15556093717702.6
1395,2021-08-21,48867.87,132419167.671002,15556093717702.6
1396,2021-08-22,49289.71,126276972.56218,15556093717702.6
1397,2021-08-23,49521.06,155528344.744291,15556093717702.6
1398,2021-08-24,47690.54,119005981.594096,15556093717702.6
1399,2021-08-25,48996.44,130412526.83362,16431142929372.5
1400,2021-08-26,46852.22,128284475.865251,17615033039278.9
1401,2021-08-27,49088.1,127424686.310312,17615033039278.9
1402,2021-08-28,48918.9,123654093.82809,17615033039278.9
1403,2021-08-29,48794.26,137609615.186614,17615033039278.9
1404,2021-08-30,46993.31,118240060.299775,17615033039278.9
