,machine_cost,tracking_error_ideal,tracking_error_true,short_shortfall_init,short_shortfall_true,k,lambda_C
266,1350.0,0.004961130761494088,-0.016392998037859832,0.001445234238815707,1.1102230246251565e-15,66,1.0
267,1350.0,-0.015212893740635622,-0.015212893740635622,-4.996003610813204e-16,-4.996003610813204e-16,67,1.0
268,1350.0,0.5239856894022259,0.0006278150216797964,0.04483298651228637,-5.967448757360216e-16,68,1.0
269,1350.0,-0.01463433035819099,-0.01463433035819099,-4.163336342344337e-16,-4.163336342344337e-16,69,1.0
270,1350.0,-0.015744272487372736,-0.015744272487372736,-5.551115123125783e-17,-5.551115123125783e-17,70,1.0
271,1350.0,-0.012864324111674055,-0.012864324111674055,-9.159339953157541e-16,-9.159339953157541e-16,71,1.0
272,1350.0,0.3192121190145783,-0.006271093539618733,0.05742371159371888,4.0245584642661925e-16,72,1.0
273,1350.0,0.3034672496542332,-0.0008912477025360172,0.043972656001184204,8.326672684688674e-16,73,1.0
274,1350.0,-0.011127470446800122,-0.011127470446800122,7.216449660063518e-16,7.216449660063518e-16,74,1.0
275,1350.0,-0.015913579219534832,-0.015913579219534832,-3.608224830031759e-16,-3.608224830031759e-16,75,1.0
276,1350.0,0.009202638463755422,-0.009624599850032731,0.0014452342388139305,-6.661338147750939e-16,76,1.0
277,1350.0,-0.01408190945723198,-0.01408190945723198,1.304512053934559e-15,1.304512053934559e-15,77,1.0
278,1350.0,-0.016790494088578228,-0.016790494088578228,2.0816681711721685e-15,2.0816681711721685e-15,78,1.0
279,1350.0,-0.016137179566530137,-0.016137179566530137,-6.661338147750939e-16,-6.661338147750939e-16,79,1.0
280,1350.0,-0.0156207778004353,-0.0156207778004353,-5.551115123125783e-17,-5.551115123125783e-17,80,1.0
281,1350.0,-0.014992118427606468,-0.014992118427606468,8.604228440844963e-16,8.604228440844963e-16,81,1.0
282,1350.0,-0.01730779776371787,-0.01730779776371787,1.0547118733938987e-15,1.0547118733938987e-15,82,1.0
283,1350.0,0.1978728008955114,0.003085921288166633,0.06509023018240118,7.771561172376096e-16,83,1.0
284,1350.0,0.14004559182054302,-0.005435607594461838,0.02845053300686967,1.6653345369377348e-16,84,1.0
285,1350.0,0.18479802130642828,-0.0003843597574065978,0.06416644123249816,1.942890293094024e-16,85,1.0
286,1350.0,-0.014069371447371352,-0.014069371447371352,-3.608224830031759e-16,-3.608224830031759e-16,86,1.0
287,1350.0,0.01342942384138107,-0.011462979416490023,0.001445234238814208,-3.885780586188048e-16,87,1.0
288,1350.0,0.49719524637775536,0.0011251292645614059,0.08507824529125477,-1.1102230246251565e-16,88,1.0
289,1350.0,-0.016402928650711572,-0.016402928650711572,5.551115123125783e-16,5.551115123125783e-16,89,1.0
290,1350.0,0.1678233855729702,-0.009811544280260924,0.01051230645067898,-8.326672684688674e-17,90,1.0
291,1350.0,0.3582723026393714,-0.008021837890173975,0.04940052943886268,-3.191891195797325e-16,91,1.0
292,1350.0,0.004512596763738959,-0.011263520437953218,0.0014452342388148465,2.498001805406602e-16,92,1.0
293,1350.0,0.006953598051084847,-0.010936123362039729,0.001445234238815013,4.163336342344337e-16,93,1.0
294,1350.0,0.021329196280913332,-0.010781908797279846,0.005875385383806761,-4.163336342344337e-16,94,1.0
295,1350.0,0.010782734603993725,-0.014047958850072664,0.0014452342388137362,-8.604228440844963e-16,95,1.0
296,1350.0,0.49157283903181653,-0.0016770764625897705,0.05763307405675018,-8.326672684688674e-17,96,1.0
297,1350.0,-0.01640560863393527,-0.01640560863393527,9.992007221626409e-16,9.992007221626409e-16,97,1.0
298,1350.0,0.006102140532910198,-0.01629780251437683,0.0014452342388138473,-7.494005416219807e-16,98,1.0
299,1350.0,-0.00018778560394529286,-0.013338905664644551,0.0007239298937640193,-1.2490009027033011e-15,99,1.0
300,1350.0,0.25998517586616604,-0.001355527195193276,0.06415919086887431,-0.000474345954030328,0,1.1
301,1350.0,0.14924749576023089,-0.07005152816703297,0.011394807424191356,-0.004916005999480069,1,1.1
302,1350.0,-0.012930503698622746,-0.04895845700851758,6.938893903907228e-16,-0.001808815879070863,2,1.1
303,1350.0,-0.011665090687407361,-0.05755160577576747,0.0,-0.001808815879071557,3,1.1
304,1350.0,-0.012538589452426497,-0.05742179691426933,1.4988010832439613e-15,-0.0018088158790700581,4,1.1
305,1350.0,-0.01553473160791551,-0.05010060442318977,-6.106226635438361e-16,-0.0018088158790721676,5,1.1
306,1350.0,0.08205958049375539,-0.02346930502091808,0.011768697133293066,-0.0015091712368596327,6,1.1
307,1350.0,-0.01627114628744786,-0.1277502258198516,1.1102230246251565e-16,-0.001808815879071446,7,1.1
308,1350.0,0.35705595427813136,-0.0007568093076717536,0.0710488792137115,-0.00038259989987497744,8,1.1
309,1350.0,0.0819766662861149,-0.03528205796728817,0.011813500890263992,-0.002942975363614722,9,1.1
310,1350.0,0.009203943040104532,-0.041958636603750495,0.001445234238813986,-0.0017702293012534787,10,1.1
311,1350.0,-0.015665120283851232,-0.05376673011007289,6.38378239159465e-16,-0.0018088158790709186,11,1.1
312,1350.0,-0.015977621417266007,-0.05866937692206207,7.216449660063518e-16,-0.0018088158790708353,12,1.1
313,1350.0,-0.012231757772616274,-0.06875383681982113,1.942890293094024e-16,-0.0032154635400672704,13,1.1
314,1350.0,0.008150265250638467,-0.042899021436268614,0.0014452342388139028,-0.001770229301253562,14,1.1
315,1350.0,-0.013518189858626805,-0.0681434102133918,4.440892098500626e-16,-0.0018088158790711129,15,1.1
316,1350.0,-0.01571020570878839,-0.06105799783114478,2.220446049250313e-16,-0.001808815879071335,16,1.1
317,1350.0,0.2600722800465985,-0.01081223758332921,0.04443113161017631,-0.0008119493706414682,17,1.1
318,1350.0,0.2700672398299545,-0.02762802324780559,0.060875755045036437,-0.005474316762355061,18,1.1
319,1350.0,0.5150248617997205,-0.012590867554754404,0.07094456066433077,-0.0019162465506101303,19,1.1
320,1350.0,0.00972730393426295,-0.037932914477356604,0.001445234238815013,-0.0017702293012524517,20,1.1
321,1350.0,0.008648596760578024,-0.04205099845016921,0.0014452342388143469,-0.0017702293012531178,21,1.1
322,1350.0,0.0010723557125624247,-0.033321188049907344,0.0014452342388157902,-0.0017702293012516745,22,1.1
323,1350.0,0.5248477912623718,-0.02327203447189217,0.06847493563569551,-0.0033503599436687723,23,1.1
324,1350.0,0.005853099204530025,-0.03257157393505618,0.0014452342388152628,-0.001770229301252202,24,1.1
325,1350.0,0.0020109960561528785,-0.030528874805914475,0.0014452342388149575,-0.0017702293012525072,25,1.1
326,1350.0,-0.0037227719231993513,-0.05927905282943475,0.0007213043450493839,-0.002494159195018081,26,1.1
327,1350.0,0.009728746701068321,-0.045248271546691664,0.0014452342388138195,-0.0017702293012536452,27,1.1
328,1350.0,-0.013619322957249798,-0.11694271566621366,-3.3306690738754696e-16,-0.00180881587907189,28,1.1
329,1350.0,-0.016691893082230885,-0.05537345898506977,-3.608224830031759e-16,-0.0018088158790719178,29,1.1
330,1350.0,-0.0012011381117476843,-0.04260005584159128,0.0007213043450502998,-0.001789467394013422,30,1.1
331,1350.0,0.19376067387887583,-0.015753975977354173,0.030005966619952487,-0.0010875864809959945,31,1.1
332,1350.0,0.2946055321494524,-0.0016145965784431866,0.07624337159092198,-0.00031565063982139097,32,1.1
333,1350.0,-0.0156076384737273,-0.050486595074783494,7.771561172376096e-16,-0.0018088158790707798,33,1.1
334,1350.0,-0.01324893650751243,-0.05035727059283926,9.71445146547012e-16,-0.0018088158790705855,34,1.1
335,1350.0,0.2978751520689911,-0.0004211758400641069,0.06757018936198764,-0.0004260475589922194,35,1.1
336,1350.0,-0.012499505332551767,-0.06250326459140855,5.273559366969494e-16,-0.0018088158790710296,36,1.1
337,1350.0,-0.01309787095068304,-0.06271345175057297,4.440892098500626e-16,-0.0018088158790711129,37,1.1
338,1350.0,0.0083000633730602,-0.03254676410459326,0.0014452342388149575,-0.0017702293012525072,38,1.1
339,1350.0,-0.017134703183079726,-0.1315561744865304,4.163336342344337e-16,-0.0018088158790711406,39,1.1
340,1350.0,0.12903703873869446,-0.046980445726877026,0.016289931487031103,-0.004329125289032121,40,1.1
341,1350.0,0.0022986925178066814,-0.03841183435045472,0.0014452342388130424,-0.0017702293012544223,41,1.1
342,1350.0,0.08161973566287899,-0.041082148774972134,0.010244844493545971,-0.002993178545139405,42,1.1
343,1350.0,-0.017065422597553965,-0.062134456123764795,-5.828670879282072e-16,-0.0018088158790721398,43,1.1
344,1350.0,-0.01601705304685536,-0.10583801425290808,1.609823385706477e-15,-0.0018088158790699471,44,1.1
345,1350.0,0.07623313325406707,-0.03686281752214224,0.008929937189675455,-0.003031995592285841,45,1.1
346,1350.0,0.015820292261987275,-0.023820852185748625,0.0028983834914365625,-0.0017319783539428563,46,1.1
347,1350.0,-0.01603987744838003,-0.05516931261265176,1.1102230246251565e-16,-0.001808815879071446,47,1.1
348,1350.0,-0.015993474717521657,-0.06816221342337339,-6.38378239159465e-16,-0.0018088158790721953,48,1.1
349,1350.0,-0.00993518337346612,-0.08873071984066505,3.0531133177191805e-16,-0.0018088158790712516,49,1.1
350,1350.0,-0.015880410756017805,-0.0786338309902763,-5.551115123125783e-17,-0.0018088158790716125,50,1.1
351,1350.0,0.0019212782843901002,-0.05393543103930719,0.0014452342388148187,-0.004651031140293471,51,1.1
352,1350.0,-0.015068055825166586,-0.09008887865190232,-4.718447854656915e-16,-0.0018088158790720288,52,1.1
353,1350.0,0.0025088932559585607,-0.02994162858959685,0.0014452342388148465,-0.0017702293012526182,53,1.1
354,1350.0,0.12909029427026197,-0.028195008413649143,0.03156750655362045,-0.0041443199602410885,54,1.1
355,1350.0,-0.016445767552873913,-0.18261201852332384,-6.106226635438361e-16,-0.0018088158790721676,55,1.1
356,1350.0,0.44957994567950815,-0.020753884389985575,0.05215495994591844,-0.002504678425528331,56,1.1
357,1350.0,-0.016367276113150597,-0.15123339356850896,1.4432899320127035e-15,-0.0018088158790701137,57,1.1
358,1350.0,0.6139479750217463,-0.07185169639357449,0.050243215160594074,-0.005530595737261487,58,1.1
359,1350.0,0.0077032873525070805,-0.03679099339215313,0.0014452342388141526,-0.0017702293012533121,59,1.1
360,1350.0,0.2199880234679924,-0.013667765743837408,0.06428099856615146,-0.002121954483638,60,1.1
361,1350.0,0.004826597881785036,-0.031873989248235826,0.0014452342388143746,-0.00177022930125309,61,1.1
362,1350.0,0.2480998488835746,-0.03355297303576511,0.0331657353566481,-0.002532947041719233,62,1.1
363,1350.0,0.33164644086527034,-0.013007716488613824,0.04108692710990863,-0.0008649205708677749,63,1.1
364,1350.0,0.009164292532408585,-0.04087604312225101,0.0014452342388153183,-0.0017702293012521464,64,1.1
365,1350.0,-0.00921394586318388,-0.04337519797763474,1.2490009027033011e-15,-0.001808815879070308,65,1.1
366,1350.0,0.004961130761494088,-0.042549107191729295,0.001445234238815707,-0.0017702293012517578,66,1.1
367,1350.0,-0.015212893740635622,-0.05656458613826214,-4.996003610813204e-16,-0.0018088158790720565,67,1.1
368,1350.0,0.5239856894022259,-0.06988295621464703,0.04483298651228637,-0.0060402424622943846,68,1.1
369,1350.0,-0.01463433035819099,-0.07322308244924071,-4.163336342344337e-16,-0.0018088158790719733,69,1.1
370,1350.0,-0.015744272487372736,-0.09519930549711868,-5.551115123125783e-17,-0.0018088158790716125,70,1.1
371,1350.0,-0.012864324111674055,-0.06602859948981697,-9.159339953157541e-16,-0.0018088158790724729,71,1.1
372,1350.0,0.3192121190145783,-0.009540502768011903,0.05742371159371888,-0.0005768088963473,72,1.1
373,1350.0,0.3034672496542332,-0.03950998872583317,0.043972656001184204,-0.005579501242659199,73,1.1
374,1350.0,-0.011127470446800122,-0.05381048896238442,7.216449660063518e-16,-0.0018088158790708353,74,1.1
375,1350.0,-0.015913579219534832,-0.09239362178932277,-3.608224830031759e-16,-0.0018088158790719178,75,1.1
376,1350.0,0.009202638463755422,-0.03268558749455117,0.0014452342388139305,-0.0017702293012535342,76,1.1
377,1350.0,-0.01408190945723198,-0.10070927689548174,1.304512053934559e-15,-0.0018088158790702524,77,1.1
378,1350.0,-0.016790494088578228,-0.051307425686830374,2.0816681711721685e-15,-0.0018088158790694753,78,1.1
379,1350.0,-0.016137179566530137,-0.07716186081171274,-6.661338147750939e-16,-0.001808815879072223,79,1.1
380,1350.0,-0.0156207778004353,-0.16179314663767785,-5.551115123125783e-17,-0.0018088158790716125,80,1.1
381,1350.0,-0.014992118427606468,-0.06455045661252565,8.604228440844963e-16,-0.0018088158790706965,81,1.1
382,1350.0,-0.01730779776371787,-0.11276142978911069,1.0547118733938987e-15,-0.0018088158790705022,82,1.1
383,1350.0,0.1978728008955114,-0.00875988717876444,0.06509023018240118,-0.00395841034757223,83,1.1
384,1350.0,0.14004559182054302,-0.011167399337171044,0.02845053300686967,-0.0011209182411208996,84,1.1
385,1350.0,0.18479802130642828,-0.001754736725638002,0.06416644123249816,-0.0004748411414368936,85,1.1
386,1350.0,-0.014069371447371352,-0.10529750961675718,-3.608224830031759e-16,-0.0018088158790719178,86,1.1
387,1350.0,0.01342942384138107,-0.041953027633053704,0.001445234238814208,-0.0017702293012532566,87,1.1
388,1350.0,0.49719524637775536,-0.0001412557545344543,0.08507824529125477,-0.00021719069859488932,88,1.1
389,1350.0,-0.016402928650711572,-0.13476866732041962,5.551115123125783e-16,-0.0018088158790710018,89,1.1
390,1350.0,0.1678233855729702,-0.086418631406611,0.01051230645067898,-0.004533551913643685,90,1.1
391,1350.0,0.3582723026393714,-0.024431844144632654,0.04940052943886268,-0.0022131475974293963,91,1.1
392,1350.0,0.004512596763738959,-0.04666118968650227,0.0014452342388148465,-0.0032427448983927687,92,1.1
393,1350.0,0.006953598051084847,-0.032848771281825596,0.001445234238815013,-0.0017702293012524517,93,1.1
394,1350.0,0.021329196280913332,-0.03549749291177057,0.005875385383806761,-0.004522223115801902,94,1.1
395,1350.0,0.010782734603993725,-0.04446242035554428,0.0014452342388137362,-0.0017702293012537285,95,1.1
396,1350.0,0.49157283903181653,-0.018916612735471173,0.05763307405675018,-0.002014328719596739,96,1.1
397,1350.0,-0.01640560863393527,-0.10405567311086714,9.992007221626409e-16,-0.0018088158790705577,97,1.1
398,1350.0,0.006102140532910198,-0.0437349019573204,0.0014452342388138473,-0.0017702293012536174,98,1.1
399,1350.0,-0.00018778560394529286,-0.04584889389474069,0.0007239298937640193,-0.0017895777863112805,99,1.1
400,1350.0,0.25998517586616604,-0.0032362090632701516,0.06415919086887431,-0.0009394672280936961,0,1.2
401,1350.0,0.14924749576023089,-0.11060379620088977,0.011394807424191356,-0.00793216387360876,1,1.2
402,1350.0,-0.012930503698622746,-0.08368974218411557,6.938893903907228e-16,-0.0035525313653716195,2,1.2
403,1350.0,-0.011665090687407361,-0.1017866370455154,0.0,-0.0035525313653723134,3,1.2
404,1350.0,-0.012538589452426497,-0.1006896302142715,1.4988010832439613e-15,-0.0035525313653708146,4,1.2
405,1350.0,-0.01553473160791551,-0.083422430277811,-6.106226635438361e-16,-0.003552531365372924,5,1.2
406,1350.0,0.08205958049375539,-0.04602153921467791,0.011768697133293066,-0.004346741212295058,6,1.2
407,1350.0,-0.01627114628744786,-0.23521710491369444,1.1102230246251565e-16,-0.0035525313653722024,7,1.2
408,1350.0,0.35705595427813136,-0.0026392790878804,0.0710488792137115,-0.0007584042715227945,8,1.2
409,1350.0,0.0819766662861149,-0.08022349722377986,0.011813500890263992,-0.008598650755156478,9,1.2
410,1350.0,0.009203943040104532,-0.06912158580318165,0.001445234238813986,-0.0034773651298114494,10,1.2
411,1350.0,-0.015665120283851232,-0.09049703963227465,6.38378239159465e-16,-0.003552531365371675,11,1.2
412,1350.0,-0.015977621417266007,-0.09982462996489182,7.216449660063518e-16,-0.0035525313653715918,12,1.2
413,1350.0,-0.012231757772616274,-0.09876222131670913,1.942890293094024e-16,-0.004922599368625241,13,1.2
414,1350.0,0.008150265250638467,-0.07000182177581717,0.0014452342388139028,-0.0034773651298115327,14,1.2
415,1350.0,-0.013518189858626805,-0.12080263538786679,4.440892098500626e-16,-0.0035525313653718693,15,1.2
416,1350.0,-0.01571020570878839,-0.10477369510481523,2.220446049250313e-16,-0.0035525313653720914,16,1.2
417,1350.0,0.2600722800465985,-0.024848070396182774,0.04443113161017631,-0.003156211516522761,17,1.2
418,1350.0,0.2700672398299545,-0.03707620519460852,0.060875755045036437,-0.007580119670128997,18,1.2
419,1350.0,0.5150248617997205,-0.026263980170415948,0.07094456066433077,-0.003804427601498739,19,1.2
420,1350.0,0.00972730393426295,-0.06323640973815714,0.001445234238815013,-0.0034773651298104225,20,1.2
421,1350.0,0.008648596760578024,-0.0689681425568123,0.0014452342388143469,-0.0034773651298110886,21,1.2
422,1350.0,0.0010723557125624247,-0.0515812149780176,0.0014452342388157902,-0.0034773651298096453,22,1.2
423,1350.0,0.5248477912623718,-0.04986483298931745,0.06847493563569551,-0.006835064426375374,23,1.2
424,1350.0,0.005853099204530025,-0.05297178541306921,0.0014452342388152628,-0.0034773651298101727,24,1.2
425,1350.0,0.0020109960561528785,-0.047804760137246584,0.0014452342388149575,-0.003477365129810478,25,1.2
426,1350.0,-0.0037227719231993513,-0.08877468120607485,0.0007213043450493839,-0.0042012950235760516,26,1.2
427,1350.0,0.009728746701068321,-0.07443636104873194,0.0014452342388138195,-0.003477365129811616,27,1.2
428,1350.0,-0.013619322957249798,-0.21654743610698746,-3.3306690738754696e-16,-0.0035525313653726465,28,1.2
429,1350.0,-0.016691893082230885,-0.10734259354297913,-3.608224830031759e-16,-0.004238981091257754,29,1.2
430,1350.0,-0.0012011381117476843,-0.07104898920175212,0.0007213043450502998,-0.0035148452976900557,30,1.2
431,1350.0,0.19376067387887583,-0.03300492151238962,0.030005966619952487,-0.0036477568146851685,31,1.2
432,1350.0,0.2946055321494524,-0.0028162063231073737,0.07624337159092198,-0.0006262104506940952,32,1.2
433,1350.0,-0.0156076384737273,-0.08411023663773312,7.771561172376096e-16,-0.0035525313653715362,33,1.2
434,1350.0,-0.01324893650751243,-0.08613005297720198,9.71445146547012e-16,-0.003552531365371342,34,1.2
435,1350.0,0.2978751520689911,-0.002255675909396112,0.06757018936198764,-0.0008442193220180236,35,1.2
436,1350.0,-0.012499505332551767,-0.11070735788899623,5.273559366969494e-16,-0.003552531365371786,36,1.2
437,1350.0,-0.01309787095068304,-0.11054333736998817,4.440892098500626e-16,-0.0035525313653718693,37,1.2
438,1350.0,0.0083000633730602,-0.054232932148832826,0.0014452342388149575,-0.003477365129810478,38,1.2
439,1350.0,-0.017134703183079726,-0.24185954686711503,4.163336342344337e-16,-0.003552531365371897,39,1.2
440,1350.0,0.12903703873869446,-0.07009597773856589,0.016289931487031103,-0.007036927121361711,40,1.2
441,1350.0,0.0022986925178066814,-0.06002563844130216,0.0014452342388130424,-0.003477365129812393,41,1.2
442,1350.0,0.08161973566287899,-0.06775261757801981,0.010244844493545971,-0.0058705938520421524,42,1.2
443,1350.0,-0.017065422597553965,-0.10558142749411778,-5.828670879282072e-16,-0.0035525313653728963,43,1.2
444,1350.0,-0.01601705304685536,-0.19242626398112575,1.609823385706477e-15,-0.0035525313653707036,44,1.2
445,1350.0,0.07623313325406707,-0.051036372646732324,0.008929937189675455,-0.004531104203320521,45,1.2
446,1350.0,0.015820292261987275,-0.03812519568535402,0.0028983834914365625,-0.003402825330903858,46,1.2
447,1350.0,-0.01603987744838003,-0.09289045540865813,1.1102230246251565e-16,-0.0035525313653722024,47,1.2
448,1350.0,-0.015993474717521657,-0.11845336722995307,-6.38378239159465e-16,-0.0035525313653729518,48,1.2
449,1350.0,-0.00993518337346612,-0.24091311899775136,3.0531133177191805e-16,-0.00530228711427419,49,1.2
450,1350.0,-0.015880410756017805,-0.13912871714584335,-5.551115123125783e-17,-0.003552531365372369,50,1.2
451,1350.0,0.0019212782843901002,-0.08182906683627464,0.0014452342388148187,-0.0076953745730772155,51,1.2
452,1350.0,-0.015068055825166586,-0.16240965605747779,-4.718447854656915e-16,-0.0035525313653727852,52,1.2
453,1350.0,0.0025088932559585607,-0.04717007724331365,0.0014452342388148465,-0.003477365129810589,53,1.2
454,1350.0,0.12909029427026197,-0.032436799443838454,0.03156750655362045,-0.005107423968010977,54,1.2
455,1350.0,-0.016445767552873913,-0.34279784421744314,-6.106226635438361e-16,-0.003552531365372924,55,1.2
456,1350.0,0.44957994567950815,-0.054645281203845285,0.05215495994591844,-0.006443352140483222,56,1.2
457,1350.0,-0.016367276113150597,-0.28124559674801336,1.4432899320127035e-15,-0.00355253136537087,57,1.2
458,1350.0,0.6139479750217463,-0.11703125904640267,0.050243215160594074,-0.009204899603062908,58,1.2
459,1350.0,0.0077032873525070805,-0.060413646822561104,0.0014452342388141526,-0.003477365129811283,59,1.2
460,1350.0,0.2199880234679924,-0.020973364325501176,0.06428099856615146,-0.004198142372049483,60,1.2
461,1350.0,0.004826597881785036,-0.051358858673145436,0.0014452342388143746,-0.003477365129811061,61,1.2
462,1350.0,0.2480998488835746,-0.053118995513038655,0.0331657353566481,-0.00501288392804497,62,1.2
463,1350.0,0.33164644086527034,-0.0324540208502336,0.04108692710990863,-0.0032319554118113436,63,1.2
464,1350.0,0.009164292532408585,-0.06744317685107691,0.0014452342388153183,-0.003477365129810117,64,1.2
465,1350.0,-0.00921394586318388,-0.08927123828432432,1.2490009027033011e-15,-0.004238981091256144,65,1.2
466,1350.0,0.004961130761494088,-0.06777297567059894,0.001445234238815707,-0.0034773651298097286,66,1.2
467,1350.0,-0.015212893740635622,-0.09642800576696284,-4.996003610813204e-16,-0.003552531365372813,67,1.2
468,1350.0,0.5239856894022259,-0.15366742472663025,0.04483298651228637,-0.013217564387913439,68,1.2
469,1350.0,-0.01463433035819099,-0.12970318942211723,-4.163336342344337e-16,-0.0035525313653727297,69,1.2
470,1350.0,-0.015744272487372736,-0.17179470314187303,-5.551115123125783e-17,-0.003552531365372369,70,1.2
471,1350.0,-0.012864324111674055,-0.11727945999332456,-9.159339953157541e-16,-0.0035525313653732293,71,1.2
472,1350.0,0.3192121190145783,-0.012740209555892558,0.05742371159371888,-0.0011413204677117594,72,1.2
473,1350.0,0.3034672496542332,-0.05682737425229426,0.043972656001184204,-0.008081456808901613,73,1.2
474,1350.0,-0.011127470446800122,-0.09495731946560222,7.216449660063518e-16,-0.0035525313653715918,74,1.2
475,1350.0,-0.015913579219534832,-0.16612110072450997,-3.608224830031759e-16,-0.0035525313653726742,75,1.2
476,1350.0,0.009202638463755422,-0.054924648966433655,0.0014452342388139305,-0.003477365129811505,76,1.2
477,1350.0,-0.01408190945723198,-0.1842188722541182,1.304512053934559e-15,-0.003552531365371009,77,1.2
478,1350.0,-0.016790494088578228,-0.08458207174884405,2.0816681711721685e-15,-0.0035525313653702317,78,1.2
479,1350.0,-0.016137179566530137,-0.13599022635459543,-6.661338147750939e-16,-0.0035525313653729795,79,1.2
480,1350.0,-0.0156207778004353,-0.30270468227810704,-5.551115123125783e-17,-0.003552531365372369,80,1.2
481,1350.0,-0.014992118427606468,-0.1123251598137878,8.604228440844963e-16,-0.003552531365371453,81,1.2
482,1350.0,-0.01730779776371787,-0.20477962705956199,1.0547118733938987e-15,-0.0035525313653712587,82,1.2
483,1350.0,0.1978728008955114,-0.015245879225823275,0.06509023018240118,-0.0061257776577078316,83,1.2
484,1350.0,0.14004559182054302,-0.02435293119220804,0.02845053300686967,-0.0036995016647063395,84,1.2
485,1350.0,0.18479802130642828,-0.007847321099955139,0.06416644123249816,-0.0025859461772550357,85,1.2
486,1350.0,-0.014069371447371352,-0.19324229114642558,-3.608224830031759e-16,-0.0035525313653726742,86,1.2
487,1350.0,0.01342942384138107,-0.07135636746485823,0.001445234238814208,-0.0034773651298112274,87,1.2
488,1350.0,0.49719524637775536,-0.0013906630601707676,0.08507824529125477,-0.00043146964334607463,88,1.2
489,1350.0,-0.016402928650711572,-0.24887435046586992,5.551115123125783e-16,-0.0035525313653717583,89,1.2
490,1350.0,0.1678233855729702,-0.13782816420874464,0.01051230645067898,-0.0075759308182250795,90,1.2
491,1350.0,0.3582723026393714,-0.04025710892550762,0.04940052943886268,-0.004347433604721826,91,1.2
492,1350.0,0.004512596763738959,-0.06492419314027088,0.0014452342388148465,-0.004915800286961036,92,1.2
493,1350.0,0.006953598051084847,-0.053980421478762,0.001445234238815013,-0.0034773651298104225,93,1.2
494,1350.0,0.021329196280913332,-0.05928323411814769,0.005875385383806761,-0.008874312397272113,94,1.2
495,1350.0,0.010782734603993725,-0.0737928674934041,0.0014452342388137362,-0.003477365129811699,95,1.2
496,1350.0,0.49157283903181653,-0.02352963520904995,0.05763307405675018,-0.0025533306686973956,96,1.2
497,1350.0,-0.01640560863393527,-0.18855115801457947,9.992007221626409e-16,-0.003552531365371314,97,1.2
498,1350.0,0.006102140532910198,-0.07019410442199943,0.0014452342388138473,-0.003477365129811588,98,1.2
499,1350.0,-0.00018778560394529286,-0.08961315105032155,0.0007239298937640193,-0.004198669474861416,99,1.2
