,machine_cost,tracking_error_ideal,tracking_error_true,short_shortfall_init,short_shortfall_true,weekly_liq_unhedged_init,weekly_liq_unhedged_true,unhedged_tracking_error_init,unhedged_tracking_error_true,k,lambda_C
158,1350.0,-0.01512898603001926,0.12336541042528333,1.942890293094024e-16,0.001878078316394527,4287.535555397972,5699.314525857332,-2.1759522632577566,-3.221714463598024,58,0.9
159,1350.0,-0.01572276524128847,0.02817733243481572,1.1102230246251565e-16,0.0018780783163944437,2350.091889089251,3711.608867878414,-0.7408088067327784,-1.7493399021321585,59,0.9
160,1350.0,0.5287416886392086,0.13224970634994895,0.03652849903312014,0.009412716170189475,454.8354990935533,1471.8439761556344,0.6630848154862568,-0.0902547971523218,60,0.9
161,1350.0,0.0022988109826882846,0.007381135021531838,0.0014452342388152073,0.0018373149931621702,2657.2419408583587,3986.4817343361565,-0.9683273635987842,-1.9529494328415975,61,0.9
162,1350.0,0.10675400444088058,0.008339011927333995,0.016221297300413065,0.0029395446262093505,1157.0231051310748,2301.108281948745,0.14294584805105573,-0.7045246532953667,62,0.9
163,1350.0,0.004193087766171786,0.00922607093649226,0.0014452342388140138,0.0018373149931609767,1291.4666096886642,2596.140390503874,0.04335806689728576,-0.9230669559287957,63,0.9
164,1350.0,0.24137678799019016,0.05028317107457034,0.03924061895234689,0.00921070980778059,564.4235914910774,1528.1954210869103,0.5819084507473501,-0.13199660821252615,64,0.9
165,1350.0,0.008478548031743081,0.014635354155435144,0.0014452342388146522,0.001837314993161615,1440.4871090910847,2749.111603662684,-0.06702748821561828,-1.0363789656760622,65,0.9
166,1350.0,0.44782543593611596,0.0436772828188942,0.02613156166881557,0.002907447240735772,580.6532450546388,1634.3375141246167,0.5698864851447121,-0.21062038083304943,66,0.9
167,1350.0,0.29730390016663644,0.020132120518289276,0.051020326180922296,0.004043014095538602,343.87774367366944,1115.2740738969987,0.7452757454269116,0.17387105637259354,67,0.9
168,1350.0,0.30400558840666825,0.010918192061384863,0.047902396632999056,0.0023596220362773618,501.7534190106005,1292.0766362353231,0.6283308007328885,0.04290619538124213,68,0.9
169,1350.0,-0.015111887418256519,0.03384143070781209,-9.71445146547012e-16,0.0018780783163933612,2483.995456123693,3848.411598079297,-0.8399966341656987,-1.8506752578365164,69,0.9
170,1350.0,0.008523503728647054,0.014270615495069118,0.0014452342388141526,0.0018373149931611155,1104.8736828152726,2409.352974463093,0.18157504976646477,-0.7847059070096983,70,0.9
171,1350.0,-0.01648823422607259,0.057022798548458084,2.7755575615628914e-17,0.0018780783163943604,4882.569808216474,6290.551410571397,-2.6167183764566473,-3.6596677115343685,71,0.9
172,1350.0,0.15361846654838535,0.07611437899490536,0.012513438060505547,0.006463249702492013,587.5690294856158,1812.3729306739779,0.5647636818625068,-0.34249846716590954,72,0.9
173,1350.0,-0.013361536268397416,0.03223321771344783,-1.942890293094024e-16,0.0018780783163941384,1855.6011031191567,3212.1807555495675,-0.3745193356438198,-1.3793931522589389,73,0.9
174,1350.0,-0.011712574370298361,0.0659612214439387,1.1102230246251565e-16,0.0018780783163944437,2154.1118278035433,3521.9283599406294,-0.5956383909655876,-1.608835822178244,74,0.9
175,1350.0,0.40215996197495407,0.026067956173908027,0.0372523556951915,0.0029035148416279716,522.1350994537238,1473.0106329913774,0.6132332596639083,-0.0911189874010203,75,0.9
176,1350.0,-0.012984986563058925,0.02134591640830983,-8.604228440844963e-16,0.0018780783163934722,1152.1924971467756,2492.9304288488247,0.14652407618757363,-0.8466151324806109,76,0.9
177,1350.0,0.007415951851642359,0.01289252671726922,0.0014452342388149853,0.0018373149931619481,1085.8402700632105,2388.9047566444187,0.1956738740272515,-0.7695590789958657,77,0.9
178,1350.0,-0.01681155464193827,0.06041898271317608,3.3306690738754696e-16,0.0018780783163946657,5209.284530064069,6626.094410064662,-2.85872928152894,-3.9082180815293794,78,0.9
179,1350.0,0.12366192829666783,0.018015222686265375,0.008703048081968257,0.0017722110170490107,935.7104704731973,2171.455277134883,0.3068811329828168,-0.6084853904702837,79,0.9
180,1350.0,-0.015375310238129979,0.028460417250932322,2.498001805406602e-16,0.0018780783163945824,2790.112956148017,4157.280885567161,-1.06675033788742,-2.0794673226423415,80,0.9
181,1350.0,-0.009191564102522937,0.03178886439981055,-5.551115123125783e-17,0.0018780783163942771,1343.794951165546,2692.863566712042,0.0045963324699658656,-0.9947137531200312,81,0.9
182,1350.0,-0.017332589344032437,0.2687010163469402,1.942890293094024e-16,0.001878078316394527,8224.62283023014,9712.32381563997,-5.092313207577882,-6.1943139375110885,82,0.9
183,1350.0,-0.01627696697795352,0.03826227812821382,-5.551115123125783e-16,0.0018780783163937775,2981.844785395853,4357.789608124193,-1.208773915108039,-2.227992302314217,83,0.9
184,1350.0,-0.016732923253669246,0.025170926691047465,-1.4710455076283324e-15,0.0018780783163928616,2868.462137683834,4236.914465056385,-1.124786768654692,-2.1384551593010257,84,0.9
185,1350.0,-0.016381600380075863,0.017980484224321438,-2.7755575615628914e-17,0.001878078316394305,3015.80967097258,4388.739503535766,-1.2339330896093186,-2.250918150767234,85,0.9
186,1350.0,0.0038467342578732944,0.0082182161832004,0.001445234238814791,0.0018373149931617538,1004.0614183494082,2307.1161220172994,0.2562508012226606,-0.7089749051979995,86,0.9
187,1350.0,-0.015625530825368744,0.03340748302179936,-5.828670879282072e-16,0.0018780783163937498,3149.5086025749047,4523.111380634237,-1.3329693352406702,-2.3504528745438793,87,0.9
188,1350.0,0.15378061331074225,0.013271443257298154,0.013670736985307685,0.0015463272409781265,422.449895953379,1576.5154888269774,0.6870741511456452,-0.16778925098294623,88,0.9
189,1350.0,-0.016654456358233084,0.12705494211009494,7.216449660063518e-16,0.0018780783163950543,5618.955498093741,7051.172056705493,-3.1621892578472157,-4.223090412374439,89,0.9
190,1350.0,-0.014965012166573888,0.02827949055072975,-8.881784197001252e-16,0.0018780783163934445,1915.4776175136326,3270.1104311815275,-0.4188723092693575,-1.4223040230974278,90,0.9
191,1350.0,0.0029207931412683712,0.006654090830053608,0.0014452342388143746,0.0018373149931613375,1015.6585207624705,2318.7114015002935,0.24766035499076258,-0.7175640011113286,91,0.9
192,1350.0,0.00505512745352823,0.009219916118065481,0.0014452342388155126,0.0018373149931624755,856.6120646826055,2156.1701993062156,0.3654725446795515,-0.5971631105971967,92,0.9
193,1350.0,0.015006072130508157,0.019011862178514277,0.002898383491437312,0.0032904642457842748,1224.0744806911744,2529.078210158216,0.09327816245098196,-0.8733912667838636,93,0.9
194,1350.0,0.014102760726403048,0.020127268563748954,0.0014452342388154849,0.0018373149931624477,1244.0534683008552,2555.12251189803,0.07847891236973686,-0.892683342146689,94,0.9
195,1350.0,-0.013932692105415909,0.02628284035223408,5.551115123125783e-16,0.0018780783163948878,1863.8094842226615,3219.3458716739224,-0.3805996179427122,-1.3847006456843869,95,0.9
196,1350.0,-0.017566509273700244,0.07071769093379918,-1.1934897514720433e-15,0.0018780783163931392,7183.234172958604,8627.560917344217,-4.320914202191559,-5.39078586469942,96,0.9
197,1350.0,0.009518342362204968,0.003563211560057903,0.004356860998862289,0.0032554159036499164,1290.678432759058,2578.5059511158724,0.04394190165995698,-0.9100044082339795,97,0.9
198,1350.0,0.007068669381798229,0.01261331490150201,0.0014452342388142636,0.0018373149931612265,1526.7927817105672,2840.068637016052,-0.1309576160819016,-1.1037545459378162,98,0.9
199,1350.0,-0.014843362935279474,0.030424836952632754,-9.71445146547012e-16,0.0018780783163933612,1578.5904998353037,2925.8267457795155,-0.16932629617429906,-1.1672790709477892,99,0.9
200,1350.0,0.18505243519450962,-0.00799100156052545,0.030134944167826777,-7.632783294297951e-16,566.8567730417719,1515.1829991968966,0.5801060940431318,-0.12235777718288639,0,1.0
201,1350.0,0.014194783526936006,-0.01090199270913402,0.001445234238813986,-6.106226635438361e-16,953.8641499619575,2223.94393276307,0.29343396299114255,-0.6473658761207924,1,1.0
202,1350.0,-0.010534964026834763,-0.010534964026834763,6.661338147750939e-16,6.661338147750939e-16,1572.455829756711,2876.4044115134693,-0.1647820961160822,-1.1306699344544218,2,1.0
203,1350.0,0.5572897299061129,-0.0018868854362968537,0.07805103745035087,-2.2898349882893854e-16,442.61319860130715,899.841904059009,0.6721383714064391,0.3334504414377711,3,1.0
204,1350.0,0.003272483293620933,-0.013054255232756933,0.0014452342388142914,-3.0531133177191805e-16,1739.7900550373522,3009.8698378384647,-0.2887333741017424,-1.2295332132136776,4,1.0
205,1350.0,0.005751077813893433,-0.01554695007703909,0.001445234238816262,1.6653345369377348e-15,1893.550405462392,3163.630188263505,-0.40262992997214225,-1.3434297690840777,5,1.0
206,1350.0,-0.0032142061025514685,-0.015154042443410166,0.0007213043450499113,5.828670879282072e-16,2620.2981088544943,3907.312291131533,-0.9409615621144403,-1.8943054008381728,6,1.0
207,1350.0,0.010785688338598057,-0.011480933075860652,0.0014452342388152628,6.661338147750939e-16,1147.9237088618543,2418.003491662967,0.14968614158381166,-0.7911136975281237,7,1.0
208,1350.0,0.3879851590887686,-0.001679121416294448,0.07274973752310934,-1.457167719820518e-16,354.5524063657947,862.5843024569623,0.7373685878771891,0.3610486648466946,8,1.0
209,1350.0,0.00021216348896849454,-0.015661528521900045,0.0014452342388144024,-1.942890293094024e-16,1918.4766232780953,3188.5564060792085,-0.42109379502081135,-1.361893634132747,9,1.0
210,1350.0,-0.015066272069892448,-0.015066272069892448,6.661338147750939e-16,6.661338147750939e-16,2876.9657834943037,4180.914365251062,-1.131085765551336,-2.0969736038896754,10,1.0
211,1350.0,0.00046368677521699015,-0.014408355174393669,0.000723929893765296,2.7755575615628914e-17,2000.0000438358131,3287.014226116646,-0.48148151395245414,-1.4348253526789971,11,1.0
212,1350.0,-0.0173852984133452,-0.0173852984133452,-4.996003610813204e-16,-4.996003610813204e-16,3069.8991632085326,4373.847744965291,-1.2739993801544687,-2.2398872184928083,12,1.0
213,1350.0,-0.016377236929285877,-0.016377236929285877,8.881784197001252e-16,8.881784197001252e-16,2585.0937168777104,3889.0422986344693,-0.91488423472423,-1.8807720730625699,13,1.0
214,1350.0,0.14360611559146436,0.008416238243466904,0.10341031023715938,2.0122792321330962e-16,112.95129712740321,333.09844854781096,0.9163323724982199,0.753260408483103,14,1.0
215,1350.0,-0.01583014046246477,-0.01583014046246477,-3.3306690738754696e-16,-3.3306690738754696e-16,3101.596852254989,4405.545434011748,-1.2974791498185103,-2.26336698815685,15,1.0
216,1350.0,-0.004231501533028463,-0.016226427491097685,0.0007213043450490786,-2.498001805406602e-16,2273.614574322507,3560.6287565995453,-0.6841589439425978,-1.63750278266633,16,1.0
217,1350.0,-0.011951073976629315,-0.011951073976629315,1.304512053934559e-15,1.304512053934559e-15,1006.5575341685402,2310.5061159252987,0.2544018265418221,-0.7114860117965175,17,1.0
218,1350.0,-0.015222743407671413,-0.015222743407671413,6.106226635438361e-16,6.106226635438361e-16,1957.0767837884678,3261.0253655452257,-0.4496865065099761,-1.4155743448483153,18,1.0
219,1350.0,0.44775204074857544,-0.002271829053424152,0.06282495344886173,-1.8041124150158794e-16,409.78570552342086,1019.42398518083,0.6964550329456142,0.2448711220882741,19,1.0
220,1350.0,-0.016949884211244267,-0.016949884211244267,7.771561172376096e-16,7.771561172376096e-16,3067.180891005083,4371.129472761842,-1.2719858451889505,-2.2378736835272908,20,1.0
221,1350.0,0.00874409893020179,-0.014653507401588429,0.0014452342388136807,-9.159339953157541e-16,1467.6926916729715,2737.7724744740844,-0.0871797716096085,-1.027979610721544,21,1.0
222,1350.0,-0.015010265323511166,-0.015010265323511166,4.996003610813204e-16,4.996003610813204e-16,2689.703541579968,3993.652123336726,-0.9923729937629391,-1.9582608321012787,22,1.0
223,1350.0,-0.014868664444346761,-0.014868664444346761,-6.938893903907228e-16,-6.938893903907228e-16,1939.4083701216086,3243.3569518783675,-0.43659879268267304,-1.402486631021013,23,1.0
224,1350.0,-0.015803111501378662,-0.015803111501378662,3.0531133177191805e-16,3.0531133177191805e-16,3630.254000441253,4934.202582198012,-1.6890770373638913,-2.6549648757022313,24,1.0
225,1350.0,-0.01438397910128079,-0.01438397910128079,-1.1102230246251565e-16,-1.1102230246251565e-16,1904.895326056479,3208.8439078132374,-0.4110335748566511,-1.3769214131949907,25,1.0
226,1350.0,-0.016404908937635597,-0.016404908937635597,6.106226635438361e-16,6.106226635438361e-16,7055.943493458728,8359.892075215485,-4.226624809969428,-5.192512648307766,26,1.0
227,1350.0,0.08708604211692197,-0.0064725908385679055,0.0065582010658977175,-5.412337245047638e-16,686.8734608968223,1906.150052412328,0.49120484378013163,-0.41196300178690964,27,1.0
228,1350.0,0.33496775101134,-0.0024548775322592205,0.05983782235021977,1.3877787807814457e-16,321.7200648065418,965.2271402256997,0.7616888408840431,0.28501693316614835,28,1.0
229,1350.0,-0.016245374702139624,-0.016245374702139624,-8.326672684688674e-17,-8.326672684688674e-17,5238.2852849946,6542.233866751358,-2.8802113222182224,-3.846099160556561,29,1.0
230,1350.0,0.4130224582489741,-0.005009164180457973,0.024926293014243192,-3.608224830031759e-16,760.649333198578,1793.6475553939363,0.4365560494825348,-0.32862781881032316,30,1.0
231,1350.0,0.07837512804053923,0.00023963116043411252,0.07622789540618131,-3.7470027081099033e-16,400.0798792846559,874.2429814247304,0.7036445338632179,0.35241260635205157,31,1.0
232,1350.0,-0.01623585348387977,-0.01623585348387977,1.7208456881689926e-15,1.7208456881689926e-15,3735.8349408491044,5039.783522605863,-1.767285141369707,-2.733172979708047,32,1.0
233,1350.0,0.0010246942242034466,-0.012852575633381578,0.0014452342388144024,-1.942890293094024e-16,1124.0567082936536,2394.136491094767,0.16736540126396027,-0.7734344378479754,33,1.0
234,1350.0,-0.017597412106811972,-0.017597412106811972,4.440892098500626e-16,4.440892098500626e-16,9997.922178501376,11301.870760258134,-6.40586828037139,-7.37175611870973,34,1.0
235,1350.0,0.009604362777149246,-0.013439065421178129,0.0014452342388139028,-6.938893903907228e-16,1565.5416476400314,2835.6214304411437,-0.15966047973335662,-1.1004603188452917,35,1.0
236,1350.0,0.23818089354142746,-0.007307685752484501,0.03668252503435443,-2.636779683484747e-16,514.8854381295245,1395.4740750016495,0.6186033791633152,-0.03368450000122182,36,1.0
237,1350.0,0.009746567622644378,-0.012326815789277327,0.0014452342388148465,2.498001805406602e-16,1028.0400857047616,2298.119868505874,0.23848882540388028,-0.7023110137080547,37,1.0
238,1350.0,0.22860928420165483,-0.0015511622225477324,0.026784968434343623,3.191891195797325e-16,406.64849840382425,1422.7123241178015,0.6987788900712413,-0.053860980828001094,38,1.0
239,1350.0,0.7775029632580367,-0.0004525036264970877,0.08695326492011884,1.5959455978986625e-16,277.7169022412617,650.273623557143,0.7942837761175838,0.5183158344021164,39,1.0
240,1350.0,0.002535734985618324,-0.01388184618011309,0.0014452342388141248,-4.718447854656915e-16,1464.1864768349772,2734.2662596360897,-0.08458257543331642,-1.0253824145452517,40,1.0
241,1350.0,-0.016099964761264417,-0.016099964761264417,1.3877787807814457e-16,1.3877787807814457e-16,2326.0544807341334,3630.003062490892,-0.7230033190623211,-1.6888911574006606,41,1.0
242,1350.0,-0.011665253608705827,-0.011665253608705827,8.326672684688674e-16,8.326672684688674e-16,1461.355820807273,2765.304402564031,-0.08248579319057256,-1.0483736315289118,42,1.0
243,1350.0,0.5863280212913234,0.00416857067858621,0.09053443627442789,2.0816681711721685e-17,231.57483864712486,570.2627663778553,0.8284630824836112,0.5775831360164034,43,1.0
244,1350.0,-0.016255646589927786,-0.016255646589927786,8.326672684688674e-17,8.326672684688674e-17,2899.783881568911,4203.7324633256685,-1.1479880604214157,-2.1138758987597543,44,1.0
245,1350.0,-0.0009282041340287896,-0.014244518417391914,0.0007239298937655458,2.7755575615628914e-16,1257.5256099025626,2544.539792183395,0.06849954822032403,-0.8848442905062186,45,1.0
246,1350.0,0.005352652090936745,-0.013421940155687569,0.001445234238815124,5.273559366969494e-16,1012.4114845983943,2282.491267399507,0.2500655669641524,-0.6907342721477828,46,1.0
247,1350.0,0.0004922176865988426,-0.015167095050469447,0.0014452342388147077,1.1102230246251565e-16,1534.5561896046281,2804.6359724057406,-0.13670828859602083,-1.0775081277079561,47,1.0
248,1350.0,-0.014222168999976862,-0.014222168999976862,-1.3877787807814457e-16,-1.3877787807814457e-16,2802.790720959883,4106.739302716642,-1.0761412747850985,-2.0420291131234385,48,1.0
249,1350.0,0.008506646309562913,-0.015938768487638862,0.0014452342388149297,3.3306690738754696e-16,2115.9458919642097,3386.0256747653225,-0.5673673273808961,-1.5081671664928316,49,1.0
250,1350.0,0.009067130150283289,-0.014961563930255082,0.0014452342388126815,-1.915134717478395e-15,1771.3697276548464,3041.4495104559596,-0.31212572418877516,-1.2529255633007108,50,1.0
251,1350.0,0.010033325601663111,-0.014965798154657893,0.0014452342388141803,-4.163336342344337e-16,1379.3371151980857,2649.4168979991987,-0.021731196443026454,-0.962531035554962,51,1.0
252,1350.0,-0.008763260528846085,-0.008763260528846085,6.106226635438361e-16,6.106226635438361e-16,968.5803165641217,2272.5288983208798,0.2825330988413913,-0.683354739496948,52,1.0
253,1350.0,-0.01641855182965137,-0.01641855182965137,-9.43689570931383e-16,-9.43689570931383e-16,4497.584299349408,5801.532881106168,-2.331543925444006,-3.2974317637823467,53,1.0
254,1350.0,-0.016447378851797013,-0.016447378851797013,7.216449660063518e-16,7.216449660063518e-16,2952.201693002026,4256.150274758784,-1.1868160688903895,-2.152703907228729,54,1.0
255,1350.0,-0.012348691331502203,-0.012348691331502203,2.220446049250313e-16,2.220446049250313e-16,1441.3531185382653,2745.3017002950237,-0.06766897669501136,-1.033556815033351,55,1.0
256,1350.0,0.30072265680544313,-0.0013643724241214615,0.06415919086887549,6.522560269672795e-16,302.49253733314964,895.196418663999,0.7759314538272966,0.3368915417303711,56,1.0
257,1350.0,0.011444968778369313,-0.013575473839344114,0.0014452342388136252,-9.71445146547012e-16,1117.3019366841809,2387.381719485294,0.17236893578949564,-0.76843090332244,57,1.0
258,1350.0,-0.01512898603001926,-0.01512898603001926,1.942890293094024e-16,1.942890293094024e-16,4287.535555397972,5591.484137154731,-2.1759522632577566,-3.141840101596097,58,1.0
259,1350.0,-0.01572276524128847,-0.01572276524128847,1.1102230246251565e-16,1.1102230246251565e-16,2350.091889089251,3654.040470846009,-0.7408088067327784,-1.7066966450711178,59,1.0
260,1350.0,0.5287416886392086,-0.005384766971745507,0.03652849903312014,-7.494005416219807e-16,454.8354990935533,1369.2929406209917,0.6630848154862568,-0.014291067126660487,60,1.0
261,1350.0,0.0022988109826882846,-0.01643495401916964,0.0014452342388152073,6.106226635438361e-16,2657.2419408583587,3927.321723659471,-0.9683273635987842,-1.9091272027107193,61,1.0
262,1350.0,0.10675400444088058,-0.013442395201518123,0.016221297300413065,7.91033905045424e-16,1157.0231051310748,2257.7589097678774,0.14294584805105573,-0.6724140072354647,62,1.0
263,1350.0,0.004193087766171786,-0.014358803701288442,0.0014452342388140138,-5.828670879282072e-16,1291.4666096886642,2561.5463924897767,0.04335806689728576,-0.8974417722146494,63,1.0
264,1350.0,0.24137678799019016,-0.008328656322430428,0.03924061895234689,1.6653345369377348e-16,564.4235914910774,1428.0778340037114,0.5819084507473501,-0.05783543259534175,64,1.0
265,1350.0,0.008478548031743081,-0.01421582529072058,0.0014452342388146522,5.551115123125783e-17,1440.4871090910847,2710.5668918921974,-0.06702748821561828,-1.0078273273275535,65,1.0
266,1350.0,0.44782543593611596,-0.006918378697851621,0.02613156166881557,-4.3021142204224816e-16,580.6532450546388,1596.7170677225658,0.5698864851447121,-0.18275338349819692,66,1.0
267,1350.0,0.29730390016663644,-0.0037221478989236958,0.051020326180922296,-4.996003610813204e-16,343.87774367366944,1072.0568034345788,0.7452757454269116,0.2058838493077194,67,1.0
268,1350.0,0.30400558840666825,-0.0042669934064569455,0.047902396632999056,5.273559366969494e-16,501.7534190106005,1263.8012738758305,0.6283308007328885,0.06385090824012557,68,1.0
269,1350.0,-0.015111887418256519,-0.015111887418256519,-9.71445146547012e-16,-9.71445146547012e-16,2483.995456123693,3787.944037880452,-0.8399966341656987,-1.8058844725040386,69,1.0
270,1350.0,0.008523503728647054,-0.012660710510487132,0.0014452342388141526,-4.440892098500626e-16,1104.8736828152726,2374.9534656163855,0.18157504976646477,-0.7592247893454708,70,1.0
271,1350.0,-0.01648823422607259,-0.01648823422607259,2.7755575615628914e-17,2.7755575615628914e-17,4882.569808216474,6186.518389973233,-2.6167183764566473,-3.5826062147949873,71,1.0
272,1350.0,0.15361846654838535,-0.006681104580153324,0.012513438060505547,3.0531133177191805e-16,587.5690294856158,1739.1080297888464,0.5647636818625068,-0.28822817021396024,72,1.0
273,1350.0,-0.013361536268397416,-0.013361536268397416,-1.942890293094024e-16,-1.942890293094024e-16,1855.6011031191567,3159.549684875916,-0.3745193356438198,-1.34040717398216,73,1.0
274,1350.0,-0.011712574370298361,-0.011712574370298361,1.1102230246251565e-16,1.1102230246251565e-16,2154.1118278035433,3458.060409560301,-0.5956383909655876,-1.5615262293039267,74,1.0
275,1350.0,0.40215996197495407,-0.005723181271339252,0.0372523556951915,1.0824674490095276e-15,522.1350994537238,1436.5925433980558,0.6132332596639083,-0.06414262473930059,75,1.0
276,1350.0,-0.012984986563058925,-0.012984986563058925,-8.604228440844963e-16,-8.604228440844963e-16,1152.1924971467756,2456.1410789035344,0.14652407618757363,-0.8193637621507662,76,1.0
277,1350.0,0.007415951851642359,-0.012771046412065445,0.0014452342388149853,3.885780586188048e-16,1085.8402700632105,2355.920052864323,0.1956738740272515,-0.7451259650846839,77,1.0
278,1350.0,-0.01681155464193827,-0.01681155464193827,3.3306690738754696e-16,3.3306690738754696e-16,5209.284530064069,6513.233111820827,-2.85872928152894,-3.824617119867279,78,1.0
279,1350.0,0.12366192829666783,-0.008998578654610933,0.008703048081968257,-2.0816681711721685e-16,935.7104704731973,2138.052666443618,0.3068811329828168,-0.5837427158841614,79,1.0
280,1350.0,-0.015375310238129979,-0.015375310238129979,2.498001805406602e-16,2.498001805406602e-16,2790.112956148017,4094.0615379047754,-1.06675033788742,-2.0326381762257597,80,1.0
281,1350.0,-0.009191564102522937,-0.009191564102522937,-5.551115123125783e-17,-5.551115123125783e-17,1343.794951165546,2647.7435329223044,0.0045963324699658656,-0.9612915058683736,81,1.0
282,1350.0,-0.017332589344032437,-0.017332589344032437,1.942890293094024e-16,1.942890293094024e-16,8224.62283023014,9528.5714119869,-5.092313207577882,-6.058201045916223,82,1.0
283,1350.0,-0.01627696697795352,-0.01627696697795352,-5.551115123125783e-16,-5.551115123125783e-16,2981.844785395853,4285.793367152612,-1.208773915108039,-2.174661753446379,83,1.0
284,1350.0,-0.016732923253669246,-0.016732923253669246,-1.4710455076283324e-15,-1.4710455076283324e-15,2868.462137683834,4172.4107194405915,-1.124786768654692,-2.090674606993031,84,1.0
285,1350.0,-0.016381600380075863,-0.016381600380075863,-2.7755575615628914e-17,-2.7755575615628914e-17,3015.80967097258,4319.758252729339,-1.2339330896093186,-2.1998209279476586,85,1.0
286,1350.0,0.0038467342578732944,-0.012266822153138617,0.001445234238814791,1.942890293094024e-16,1004.0614183494082,2274.141201150521,0.2562508012226606,-0.6845490378892747,86,1.0
287,1350.0,-0.015625530825368744,-0.015625530825368744,-5.828670879282072e-16,-5.828670879282072e-16,3149.5086025749047,4453.4571843316635,-1.3329693352406702,-2.29885717357901,87,1.0
288,1350.0,0.15378061331074225,-0.004648864769451884,0.013670736985307685,-3.3306690738754696e-16,422.449895953379,1557.0544974421807,0.6870741511456452,-0.15337370180902277,88,1.0
289,1350.0,-0.016654456358233084,-0.016654456358233084,7.216449660063518e-16,7.216449660063518e-16,5618.955498093741,6922.904079850499,-3.1621892578472157,-4.128077096185555,89,1.0
290,1350.0,-0.014965012166573888,-0.014965012166573888,-8.881784197001252e-16,-8.881784197001252e-16,1915.4776175136326,3219.4261992703905,-0.4188723092693575,-1.3847601476076967,90,1.0
291,1350.0,0.0029207931412683712,-0.01084037616811632,0.0014452342388143746,-2.220446049250313e-16,1015.6585207624705,2285.7383035635835,0.24766035499076258,-0.693139484121173,91,1.0
292,1350.0,0.00505512745352823,-0.010296544641271126,0.0014452342388155126,9.159339953157541e-16,856.6120646826055,2126.691847483718,0.3654725446795515,-0.5753272944323837,92,1.0
293,1350.0,0.015006072130508157,-0.01460598002095267,0.002898383491437312,-3.885780586188048e-16,1224.0744806911744,2477.21986560393,0.09327816245098196,-0.8349776782251334,93,1.0
294,1350.0,0.014102760726403048,-0.008103952819231174,0.0014452342388154849,8.881784197001252e-16,1244.0534683008552,2514.133251101968,0.07847891236973686,-0.8623209267421986,94,1.0
295,1350.0,-0.013932692105415909,-0.013932692105415909,5.551115123125783e-16,5.551115123125783e-16,1863.8094842226615,3167.7580659794207,-0.3805996179427122,-1.3464874562810525,95,1.0
296,1350.0,-0.017566509273700244,-0.017566509273700244,-1.1934897514720433e-15,-1.1934897514720433e-15,7183.234172958604,8487.182754715364,-4.320914202191559,-5.286802040529899,96,1.0
297,1350.0,0.009518342362204968,-0.014037690750813262,0.004356860998862289,6.522560269672795e-16,1290.678432759058,2526.8894197989703,0.04394190165995698,-0.8717699405918298,97,1.0
298,1350.0,0.007068669381798229,-0.013369241579969264,0.0014452342388142636,-3.3306690738754696e-16,1526.7927817105672,2796.87256451168,-0.1309576160819016,-1.0717574551938371,98,1.0
299,1350.0,-0.014843362935279474,-0.014843362935279474,-9.71445146547012e-16,-9.71445146547012e-16,1578.5904998353037,2882.539081592062,-0.16932629617429906,-1.1352141345126383,99,1.0
300,1350.0,0.18505243519450962,-0.015002793500490804,0.030134944167826777,-0.0010945720930961161,566.8567730417719,1499.0453003446687,0.5801060940431318,-0.11040392618123608,0,1.1
301,1350.0,0.014194783526936006,-0.041642371996381995,0.001445234238813986,-0.0017702293012534787,953.8641499619575,2192.296031338034,0.29343396299114255,-0.6239229861763215,1,1.1
302,1350.0,-0.010534964026834763,-0.06626577932018558,6.661338147750939e-16,-0.0018088158790708908,1572.455829756711,2829.505645898319,-0.1647820961160822,-1.095930108072829,2,1.1
303,1350.0,0.5572897299061129,-0.004028144214283046,0.07805103745035087,-0.0002988813632152365,442.61319860130715,895.2687471555266,0.6721383714064391,0.33683796506998026,3,1.1
304,1350.0,0.003272483293620933,-0.03305244663804366,0.0014452342388142914,-0.0017702293012531733,1739.7900550373522,2965.4961479839926,-0.2887333741017424,-1.196663813321476,4,1.1
305,1350.0,0.005751077813893433,-0.041634342707837585,0.001445234238816262,-0.0017702293012512027,1893.550405462392,3120.430800182987,-0.40262992997214225,-1.311430222357768,5,1.1
306,1350.0,-0.0032142061025514685,-0.0447753083743309,0.0007213043450499113,-0.0017894673940138106,2620.2981088544943,3845.2455942225265,-0.9409615621144403,-1.848330069794464,6,1.1
307,1350.0,0.010785688338598057,-0.038754730367094106,0.0014452342388152628,-0.001770229301252202,1147.9237088618543,2382.8502996917905,0.14968614158381166,-0.7650742960679929,7,1.1
308,1350.0,0.3879851590887686,-0.003596848711850042,0.07274973752310934,-0.0003580368136689299,354.5524063657947,857.6282024821563,0.7373685878771891,0.36471985001321755,8,1.1
309,1350.0,0.00021216348896849454,-0.03510479519938421,0.0014452342388144024,-0.0017702293012530623,1918.4766232780953,3149.482079849596,-0.42109379502081135,-1.3329496887774785,9,1.1
310,1350.0,-0.015066272069892448,-0.10239051046924787,6.661338147750939e-16,-0.0018088158790708908,2876.9657834943037,4110.230599001302,-1.131085765551336,-2.044615258519483,10,1.1
311,1350.0,0.00046368677521699015,-0.05117251720072918,0.000723929893765296,-0.0017895777863100037,2000.0000438358131,3238.9516893020227,-0.48148151395245414,-1.399223473557054,11,1.1
